# File containing a listing of the fitness of the top-ranked
# individual for each ligand docked in GOLD.
#
# Format is:
#
#     Score     S(PLP)   S(hbond)     S(cho)   S(metal)  DE(clash)   DE(tors)    DE(con)     intcor     time                               File name                Ligand name

     72.12     -66.95       2.66       0.69       0.00       0.49       2.67      -0.00       0.93    1.324  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4849_4.mol2'             'ZINC13816122'
     70.54     -67.56       1.00       0.96       0.00       1.02       1.56      -0.00       1.23    1.308  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4850_5.mol2'             'ZINC13816196'
     67.76     -65.81       0.00       1.00       0.00       0.00       0.90      -0.00       0.75    1.292  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4851_5.mol2'             'ZINC13816200'
     55.05     -51.61       1.98       0.00       0.00       6.56       3.02      -0.00       8.91    1.480  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4852_4.mol2'             'ZINC16958068'
     35.48     -40.14       3.02       0.00       0.00      47.38       0.81     -10.00      44.25    1.604  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4853_2.mol2'             'ZINC19339005'
     78.91     -68.84       3.94       0.00       0.00       6.98       2.33      -0.00       7.87    2.100  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4854_1.mol2'             'ZINC29449307'
     76.62     -75.42       1.00       0.00       0.00       5.03       1.02      -0.00       5.26    1.736  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4855_1.mol2'             'ZINC29449311'
     51.04     -43.83       2.09       0.90       0.00       4.71       0.66      -0.00       3.99    0.696  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4856_2.mol2'             'ZINC33537259'
     71.28     -61.17       3.00       1.00       0.00       0.10       1.54      -0.00       0.91    1.444  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4857_4.mol2'             'ZINC13816249'
     45.62     -35.89       3.33       0.00       0.00       2.89       1.44      -0.00       5.50    0.504  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4858_1.mol2'             'ZINC37041611'
     42.34     -44.64       0.75       0.00       0.00       0.00       4.66      -0.00       4.57    1.040  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4859_1.mol2'             'ZINC08881872'
     69.73     -61.32       2.98       0.00       0.00       0.84       2.75      -0.00       2.54    1.880  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4860_1.mol2'             'ZINC38564418'
     61.87     -60.53       0.75       0.00       0.00       0.00       1.57      -0.00       2.24    2.116  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4861_1.mol2'             'ZINC39291184'
     46.91     -32.06       4.99       0.00       0.00       3.13       1.60      -0.00       6.21    0.884  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4862_3.mol2'             'ZINC40633500'
     45.00     -42.87       0.99       0.00       0.00       0.00       2.27      -0.00       3.03    1.488  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4863_2.mol2'             'ZINC41427987'
     52.89     -47.22       1.98       0.00       0.00       3.20       1.12      -0.00       4.63    1.360  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4864_3.mol2'             'ZINC41488539'
     58.26     -54.69       1.73       0.00       0.00       4.72       1.52      -0.00       6.05    1.284  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4865_2.mol2'             'ZINC41922666'
     51.03     -48.75       0.83       1.00       0.00       3.14       2.02      -0.00       3.98    0.892  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4866_4.mol2'             'ZINC43216954'
     57.68     -60.79       2.55       0.00       0.00       0.00       1.44     -10.00       1.53    0.780  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4867_1.mol2'             'ZINC44135684'
     42.43     -41.84       1.00       0.00       0.00       4.18       1.38      -0.00       4.53    0.572  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4868_2.mol2'             'ZINC44254310'
     60.05     -59.21       0.80       0.00       0.00       0.16       2.69      -0.00       3.99    1.376  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4869_4.mol2'             'ZINC45125107'
     58.71     -51.05       4.00       0.05       0.00       3.08       2.15      -0.00       2.88    1.436  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4870_5.mol2'             'ZINC47970751'
     56.28     -53.48       1.00       0.00       0.00       0.00       0.79      -0.00       1.37    0.840  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4871_1.mol2'             'ZINC47970754'
     63.73     -54.82       3.00       0.00       0.00       0.00       0.46      -0.00       0.83    1.164  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4872_2.mol2'             'ZINC47972466'
     66.69     -64.80       1.00       0.00       0.00       0.00       0.84      -0.00       0.49    1.244  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4873_1.mol2'             'ZINC47999917'
     53.68     -53.37       1.00       0.00       0.00       2.30       1.56      -0.00       2.33    1.200  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4874_1.mol2'             'ZINC48001500'
     41.84     -50.26       0.53       0.00       0.00       0.00       1.26     -10.00       2.51    0.436  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4875_2.mol2'             'ZINC49070922'
     43.47     -55.44       0.00       0.00       0.00       0.00       1.69     -10.00       1.36    0.588  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4876_2.mol2'             'ZINC49071434'
     59.25     -49.46       3.74       0.00       0.00       0.01       3.15      -0.00       4.87    0.656  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4877_4.mol2'             'ZINC28884841'
     27.94     -30.68       2.96       0.00       0.00       3.65       1.96     -10.00       5.95    0.612  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4878_4.mol2'             'ZINC02473698'
     58.09     -46.69       4.59       0.00       0.00       4.86       2.45      -0.00       5.98    1.500  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4879_2.mol2'             'ZINC58896767'
     33.63     -26.96       3.10       0.00       0.00      14.02       2.75      -0.00      16.89    0.568  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4880_1.mol2'             'ZINC59170355'
     53.73     -54.40       0.99       0.00       0.00       1.67       1.79      -0.00       1.09    1.280  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4881_1.mol2'             'ZINC62257754'
     68.54     -64.17       2.97       0.00       0.00       0.00       3.07      -0.00       1.60    1.444  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4882_3.mol2'             'ZINC66244705'
     58.48     -55.94       1.00       0.00       0.00       2.94       1.65      -0.00       4.92    1.284  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4883_2.mol2'             'ZINC67380046'
     53.67     -49.58       2.00       0.00       0.00       0.25       1.30      -0.00       0.73    0.932  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4884_2.mol2'             'ZINC67416044'
     55.26     -52.95       1.00       0.00       0.00       0.00       0.94      -0.00       1.18    1.016  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4885_3.mol2'             'ZINC67416047'
     53.78     -49.65       1.63       0.00       0.00       0.00       0.83      -0.00       0.49    0.924  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4886_1.mol2'             'ZINC67418237'
     53.49     -43.00       4.00       0.00       0.00       0.01       1.17      -0.00       0.86    1.060  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4887_2.mol2'             'ZINC04839509'
     58.81     -56.47       1.00       0.00       0.00       0.00       1.86      -0.00       2.44    1.008  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4888_2.mol2'             'ZINC04916350'
     56.15     -52.06       1.94       0.00       0.00       0.00       2.79      -0.00       3.27    1.272  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4889_2.mol2'             'ZINC08494100'
     62.60     -58.94       1.94       0.00       0.00       0.00       2.62      -0.00       3.07    1.292  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4890_3.mol2'             'ZINC08494105'
     67.88     -58.43       3.85       0.00       0.00       1.70       1.12      -0.00       1.85    1.036  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4891_4.mol2'             'ZINC10022379'
     59.75     -50.00       3.82       0.00       0.00       0.00       1.54      -0.00       0.82    1.152  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4892_1.mol2'             'ZINC12330098'
     66.47     -63.41       1.99       0.00       0.00       0.00       1.83      -0.00       0.75    1.128  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4893_5.mol2'             'ZINC12330102'
     68.37     -58.44       4.11       0.00       0.00       0.00       1.64      -0.00       0.87    1.116  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4894_2.mol2'             'ZINC12330106'
     70.96     -68.41       2.00       0.00       0.00       5.21       1.59      -0.00       4.95    1.108  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4895_3.mol2'             'ZINC28883022'
     49.28     -49.67       0.23       0.00       0.00       0.05       2.08      -0.00       2.72    1.148  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4896_3.mol2'             'ZINC32542227'
     51.93     -53.02       0.35       0.00       0.00       1.58       2.05      -0.00       3.03    1.176  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4897_2.mol2'             'ZINC32542228'
     51.20     -61.28       1.00       0.00       0.00       1.57       1.72     -10.00       1.93    0.904  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4898_5.mol2'             'ZINC36628961'
     42.06     -50.37       1.00       0.00       0.00       0.00       1.01     -10.00       0.48    0.660  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4899_4.mol2'             'ZINC36629037'
     42.95     -43.57       0.00       0.00       0.00       3.04       0.82      -0.00       4.06    0.708  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4900_5.mol2'             'ZINC37020249'
     42.52     -42.90       0.00       0.00       0.00       3.50       0.33      -0.00       3.77    0.836  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4901_5.mol2'             'ZINC37020250'
     43.68     -43.80       0.00       0.00       0.00       3.04       0.95      -0.00       4.09    0.740  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4902_1.mol2'             'ZINC37020251'
     39.12     -45.86       2.00       0.00       0.00       4.72       1.35     -10.00       4.66    0.420  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4903_3.mol2'             'ZINC37020252'
     41.18     -37.28       1.98       0.00       0.00       0.00       1.35      -0.00       0.65    0.940  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4904_5.mol2'             'ZINC37261825'
     34.53     -36.99       3.00       0.00       0.00       0.00       2.24     -10.00       3.03    0.568  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4905_4.mol2'             'ZINC37645694'
     37.56     -44.33       1.60       0.00       0.00       0.00       1.37     -10.00       1.11    0.708  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4906_4.mol2'             'ZINC37769913'
     41.73     -42.12       0.00       0.00       0.00       0.00       0.75      -0.00       1.11    0.708  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4907_4.mol2'             'ZINC37769914'
     38.94     -37.80       0.81       0.00       0.00       0.00       1.26      -0.00       1.21    0.744  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4908_1.mol2'             'ZINC37769915'
     37.59     -38.91       0.00       0.00       0.00       0.00       1.22      -0.00       1.11    0.760  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4909_5.mol2'             'ZINC37769916'
     51.32     -52.18       1.00       0.00       0.00       1.65       2.45      -0.00       2.42    0.620  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4910_2.mol2'             'ZINC38002546'
     51.86     -52.86       0.00       0.41       0.00       0.00       1.88      -0.00       1.16    1.012  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4911_2.mol2'             'ZINC39387750'
     61.67     -57.36       1.77       0.00       0.00       0.00       1.83      -0.00       2.66    1.416  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4912_5.mol2'             'ZINC39631118'
     56.54     -57.18       0.00       0.00       0.00       0.74       1.63      -0.00       2.95    1.400  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4913_1.mol2'             'ZINC39631124'
     56.61     -55.20       1.00       0.00       0.00       0.00       2.34      -0.00       2.99    1.116  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4914_2.mol2'             'ZINC39631178'
     64.17     -56.96       2.82       0.00       0.00       0.11       2.18      -0.00       3.21    1.392  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4915_5.mol2'             'ZINC39631183'
     66.17     -64.20       0.93       0.00       0.00       0.00       1.69      -0.00       1.20    1.504  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4916_1.mol2'             'ZINC39631478'
     46.43     -44.55       1.00       0.00       0.00       0.00       1.10      -0.00       1.00    1.396  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4917_1.mol2'             'ZINC39631951'
     61.94     -59.94       0.68       0.00       0.00       0.00       0.56      -0.00       1.00    1.432  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4918_2.mol2'             'ZINC39631958'
     55.87     -51.62       1.86       0.00       0.00       0.00       1.47      -0.00       1.14    1.292  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4919_1.mol2'             'ZINC39655618'
     62.13     -73.73       0.00       0.00       0.00       0.00       1.88     -10.00       2.16    0.892  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4920_5.mol2'             'ZINC39671408'
     62.67     -75.12       0.00       0.00       0.00       0.00       2.57     -10.00       2.59    0.916  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4921_1.mol2'             'ZINC39671409'
     44.88     -41.36       2.00       0.00       0.00       1.68       1.58      -0.00       2.37    1.184  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4922_2.mol2'             'ZINC42474044'
     53.73     -46.51       2.98       0.00       0.00       1.08       1.65      -0.00       2.64    1.172  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4923_5.mol2'             'ZINC42474046'
     75.67     -68.05       3.00       0.00       0.00       0.00       1.25      -0.00       1.12    1.196  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4924_1.mol2'             'ZINC43222431'
     68.17     -61.52       2.98       0.00       0.00       1.70       0.94      -0.00       1.18    1.116  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4925_2.mol2'             'ZINC43222434'
     61.09     -66.61       2.00       0.00       0.00       0.00       0.84     -10.00       0.15    0.752  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4926_4.mol2'             'ZINC43223114'
     62.38     -67.03       2.00       0.00       0.00       0.00       0.47     -10.00       0.15    0.796  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4927_1.mol2'             'ZINC43223116'
     40.91     -41.08       3.38       0.00       0.00       0.32       2.09     -10.00       4.16    0.480  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4928_3.mol2'             'ZINC44686702'
     57.31     -46.04       3.98       0.00       0.00       0.01       2.04      -0.00       3.40    1.288  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4929_4.mol2'             'ZINC08533237'
     61.21     -57.46       1.99       0.00       0.00       0.94       2.27      -0.00       3.25    1.544  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4930_5.mol2'             'ZINC08533238'
     77.37     -73.40       1.87       0.00       0.00       0.09       1.05      -0.00       0.55    1.312  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4931_5.mol2'             'ZINC48286022'
     52.58     -61.31       0.75       0.00       0.00       0.00       0.52     -10.00       0.04    0.724  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4932_3.mol2'             'ZINC51046134'
     55.68     -52.29       1.99       0.00       0.00       1.38       1.49      -0.00       1.77    1.044  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4933_4.mol2'             'ZINC08492741'
     49.63     -51.59       3.12       0.00       0.00       0.00       1.45     -10.00       1.58    0.960  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4934_5.mol2'             'ZINC54726009'
     43.81     -50.11       2.65       0.00       0.00       7.71       0.70     -10.00       4.86    1.076  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4935_4.mol2'             'ZINC62504035'
     58.18     -71.61       0.00       0.00       0.00       6.80       0.89     -10.00       5.14    1.008  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4936_5.mol2'             'ZINC64507982'
     64.16     -59.58       2.00       0.00       0.00       0.00       2.50      -0.00       3.17    1.444  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4937_2.mol2'             'ZINC00624146'
     58.32     -64.87       0.26       0.00       0.00       6.06       4.12      -0.00       6.92    1.100  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4938_1.mol2'             'ZINC02694284'
     49.38     -60.22       0.21       0.00       0.00       0.82       1.12     -10.00       1.52    1.152  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4939_3.mol2'             'ZINC10453224'
     60.42     -58.08       1.25       0.00       0.00       1.41       3.26      -0.00       5.24    1.368  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4940_1.mol2'             'ZINC12500602'
     66.91     -65.29       1.07       0.00       0.00       0.00       0.90      -0.00       0.14    1.328  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4941_3.mol2'             'ZINC12878176'
     51.74     -58.54       1.00       1.00       0.00       3.12       4.07     -10.00       8.46    1.276  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4942_1.mol2'             'ZINC12561007'
     51.06     -47.39       2.00       0.00       0.00       0.00       1.55      -0.00       0.38    1.064  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4943_1.mol2'             'ZINC13114711'
     52.04     -48.06       1.78       0.00       0.00       5.39       2.40      -0.00       8.72    1.276  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4944_3.mol2'             'ZINC13632770'
     47.59     -56.17       1.61       0.00       0.00       1.48       1.65     -10.00       0.94    0.920  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4945_1.mol2'             'ZINC13986945'
     56.61     -55.33       1.00       0.00       0.00       1.18       1.21      -0.00       1.47    1.176  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4946_1.mol2'             'ZINC14041458'
     62.57     -75.59       0.00       0.00       0.00       4.40       2.85     -10.00       7.09    1.588  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4947_4.mol2'             'ZINC14274241'
     55.60     -61.42       0.72       0.00       0.00       5.58       3.17      -0.00       2.90    1.640  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4948_2.mol2'             'ZINC14554683'
     57.03     -56.39       0.94       0.00       0.00       2.93       3.05      -0.00       6.27    1.092  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4949_2.mol2'             'ZINC14878345'
     49.84     -57.97       1.00       0.00       0.00       0.00       3.05     -10.00       4.83    1.180  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4950_1.mol2'             'ZINC15838415'
     60.77     -74.81       0.99       0.00       0.00      14.86       2.24     -10.00      12.34    1.396  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4951_5.mol2'             'ZINC16610187'
     56.78     -72.87       0.00       0.00       0.00      15.44       2.35     -10.00      14.04    1.044  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4952_2.mol2'             'ZINC16610413'
     61.61     -72.72       0.00       0.00       0.00       0.00       1.55     -10.00       1.63    1.148  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4953_1.mol2'             'ZINC19315984'
     57.94     -67.67       0.26       0.00       0.00       6.04       2.87     -10.00      10.87    1.276  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4954_2.mol2'             'ZINC00722082'
     49.78     -46.06       2.76       0.00       0.00       0.09       3.18      -0.00       1.91    0.784  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4955_4.mol2'             'ZINC19799812'
     46.32     -44.88       1.43       0.00       0.00       0.00       2.53      -0.00       2.20    1.068  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4956_2.mol2'             'ZINC19875027'
     61.92     -71.12       0.92       0.00       0.00       7.78       2.61     -10.00      11.05    1.308  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4957_4.mol2'             'ZINC09968572'
     61.44     -61.35       1.00       0.00       0.00       4.11       3.65      -0.00       8.51    1.688  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4958_5.mol2'             'ZINC20119675'
     54.00     -60.88       1.49       0.00       0.00       0.00       1.90     -10.00       2.47    0.948  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4959_5.mol2'             'ZINC20168498'
     61.32     -67.07       1.43       0.00       0.00       0.00       1.37     -10.00       2.70    1.680  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4960_2.mol2'             'ZINC20976143'
     50.22     -60.54       0.80       0.00       0.00       5.57       0.90     -10.00       4.65    1.256  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4961_5.mol2'             'ZINC21077934'
     65.03     -72.53       0.99       0.00       0.00       3.26       1.05     -10.00       4.53    1.120  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4962_2.mol2'             'ZINC21231239'
     66.02     -66.19       0.98       0.00       0.00       0.06       3.25      -0.00       3.45    1.084  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4963_5.mol2'             'ZINC21456035'
     49.88     -48.59       0.72       0.00       0.00       0.00       2.95      -0.00       4.84    1.324  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4964_1.mol2'             'ZINC23078004'
     54.34     -61.06       1.71       0.00       0.00       0.00       3.12     -10.00       4.37    1.324  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4965_3.mol2'             'ZINC23078006'
     64.28     -58.77       2.00       0.00       0.00       3.08       0.93      -0.00       4.41    1.404  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4966_3.mol2'             'ZINC26961082'
     67.08     -62.68       2.47       0.00       0.00       0.00       2.83      -0.00       2.67    1.224  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4967_3.mol2'             'ZINC32528974'
     49.42     -66.52       1.00       0.00       0.00      18.68       1.26     -10.00      11.11    0.996  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4968_5.mol2'             'ZINC33018406'
     55.40     -69.18       0.00       0.00       0.00      14.54       1.55     -10.00      13.87    1.016  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4969_4.mol2'             'ZINC33018414'
     63.75     -72.01       1.64       0.00       0.00      17.65       1.28     -10.00      15.16    1.248  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4970_2.mol2'             'ZINC33019057'
     17.66     -38.20       0.38       0.00       0.00      22.75       2.19     -10.00      13.63    1.652  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4971_2.mol2'             'ZINC36500829'
     49.90     -58.54       0.00       0.00       0.00      75.45       3.74      -0.00      60.98    1.756  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4972_1.mol2'             'ZINC36587088'
     43.85     -52.24       1.44       0.00       0.00       1.68       2.47     -10.00       3.63    0.588  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4973_2.mol2'             'ZINC39327025'
     45.99     -55.66       1.00       0.00       0.00       0.23       1.48     -10.00       0.52    0.836  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4974_1.mol2'             'ZINC39560958'
     58.00     -70.11       0.00       0.00       0.00       4.79       2.66     -10.00       6.16    1.008  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4975_1.mol2'             'ZINC40460630'
     46.57     -40.13       2.60       0.00       0.00       0.00       3.44      -0.00       5.28    0.916  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4976_1.mol2'             'ZINC46773191'
     55.35     -55.14       1.00       0.00       0.00       1.66       1.15      -0.00       1.18    1.156  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4977_5.mol2'             'ZINC00662911'
     67.93     -71.13       2.65       0.00       0.00       8.27       3.20     -10.00      11.98    1.456  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4978_1.mol2'             'ZINC12500481'
     61.75     -64.01       0.00       0.00       0.00       0.00       1.23      -0.00       0.18    0.976  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4979_4.mol2'             'ZINC59017023'
     54.82     -65.41       0.01       0.00       0.00       0.00       2.63     -10.00       3.84    1.044  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4980_1.mol2'             'ZINC59020677'
     46.28     -54.93       0.69       0.00       0.00       3.13       2.23     -10.00       6.88    1.068  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4981_4.mol2'             'ZINC59020947'
     45.63     -55.95       0.80       0.00       0.00       0.00       1.51     -10.00       0.30    1.260  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4982_5.mol2'             'ZINC59310666'
     61.66     -66.83       2.00       0.00       0.00       0.00       0.92     -10.00       0.33    1.396  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4983_2.mol2'             'ZINC20292468'
     59.29     -68.45       0.99       0.00       0.00       0.00       1.91     -10.00       1.69    1.220  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4984_5.mol2'             'ZINC04077446'
     62.94     -74.69       0.64       0.00       0.00       0.01       3.29     -10.00       2.59    1.384  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4985_3.mol2'             'ZINC63686568'
     43.80     -56.18       1.00       0.00       0.00       5.19       3.77     -10.00       7.35    1.784  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4986_4.mol2'             'ZINC66199434'
     42.58     -55.84       0.07       0.00       0.00      13.84       1.16      -0.00       2.52    0.852  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4987_1.mol2'             'ZINC04840208'
     37.49     -46.54       1.16       0.00       0.00      43.25       0.17     -10.00      40.97    0.360  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4988_1.mol2'             'ZINC01152893'
     52.51     -53.98       0.69       0.00       0.00       0.55       1.58      -0.00       0.17    0.660  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4989_2.mol2'             'ZINC04978866'
     55.15     -58.10       2.95       0.00       0.00       0.00       1.13     -10.00       0.29    1.180  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4990_3.mol2'             'ZINC06764467'
     41.33     -46.33       1.98       0.00       0.00       4.68       0.73     -10.00       5.19    1.204  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4991_5.mol2'             'ZINC08213976'
     56.51     -66.99       0.93       0.00       0.00       3.32       3.39     -10.00       6.85    1.236  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4992_3.mol2'             'ZINC08919160'
     58.23     -67.84       1.00       0.00       0.00       3.16       3.29     -10.00       7.12    1.196  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4993_3.mol2'             'ZINC08919164'
     57.51     -64.04       2.94       0.00       0.00       5.34       1.59     -10.00       3.19    0.868  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4994_4.mol2'             'ZINC09336446'
     47.36     -48.79       1.19       0.00       0.00       0.93       2.77      -0.00       1.40    0.968  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4995_2.mol2'             'ZINC19715554'
     50.04     -61.00       0.00       0.00       0.00       1.43       1.44     -10.00       2.95    0.976  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4996_2.mol2'             'ZINC19715555'
     68.31     -62.13       3.00       0.00       0.00       3.00       1.00      -0.00       2.19    1.180  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4997_3.mol2'             'ZINC29335865'
     48.93     -55.90       1.61       0.00       0.00       0.00       2.06     -10.00       2.31    1.032  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4998_5.mol2'             'ZINC30717801'
     45.91     -53.92       0.96       0.00       0.00       2.50       0.94     -10.00       3.50    0.900  '/tmp/tmp2BdK65/gold_soln_decoys_final_m4999_5.mol2'             'ZINC35375149'
     66.65     -61.71       2.00       0.00       0.00       0.00       1.37      -0.00       1.45    1.052  '/tmp/tmp2BdK65/gold_soln_decoys_final_m5000_1.mol2'             'ZINC36612890'
