# File containing a listing of the fitness of the top-ranked
# individual for each ligand docked in GOLD.
#
# Format is:
#
#     Score     S(PLP)   S(hbond)     S(cho)   S(metal)  DE(clash)   DE(tors)    DE(con)     intcor     time                               File name                Ligand name

     57.51     -50.75       2.36       0.00       0.00       0.00       0.16      -0.00       0.00    3.720  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1695_4.mol2'             'ZINC57356147'
     54.70     -46.79       2.94       0.00       0.00       0.00       0.54      -0.00       0.15    3.172  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1696_3.mol2'             'ZINC37318541'
     40.57     -50.06       0.99       0.00       0.00       4.79       0.69     -10.00       3.70    4.172  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1697_4.mol2'             'ZINC40750093'
     40.71     -42.95       2.00       0.00       0.00       6.34       0.97      -0.00       0.02    2.968  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1698_3.mol2'             'ZINC44528071'
     41.49     -42.89       2.98       0.00       0.00       0.01       0.18     -10.00       0.03    2.548  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1699_2.mol2'             'ZINC44540546'
     56.79     -46.05       1.55       2.23       0.00       0.00       1.59      -0.00       2.59    3.112  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1700_2.mol2'             'ZINC61658229'
     37.29     -38.37       3.00       0.00       0.00       0.00       1.54     -10.00       3.01    3.464  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1701_2.mol2'             'ZINC63174865'
     35.32     -45.99       0.00       0.00       0.00       0.00       2.12     -10.00       3.57    3.576  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1702_3.mol2'             'ZINC63176263'
     39.40     -45.04       1.70       0.00       0.00       0.10       0.33     -10.00       0.02    3.284  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1703_3.mol2'             'ZINC63192150'
     34.04     -44.96       0.00       0.00       0.00       0.00       0.47     -10.00       0.02    3.404  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1704_2.mol2'             'ZINC63192151'
     43.99     -47.41       2.36       0.00       0.00       0.00       1.74     -10.00       2.99    3.712  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1705_1.mol2'             'ZINC63213762'
     43.48     -44.15       3.33       0.00       0.00       0.00       1.82     -10.00       2.99    3.904  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1706_5.mol2'             'ZINC63213766'
     43.77     -51.52       1.01       0.00       0.00       0.79       0.00     -10.00       0.00    2.412  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1707_2.mol2'             'ZINC65298096'
     28.68     -29.24       0.00       0.00       0.00      44.99       5.07      -0.00      54.57    5.396  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1708_5.mol2'             'ZINC04783151'
     29.11     -26.36       4.96       0.00       0.00       0.00       1.62     -10.00       0.89   13.864  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1709_1.mol2'             'ZINC16968980'
     41.68     -31.93       4.08       0.00       0.00       1.49       1.78      -0.00       1.83   21.232  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1710_3.mol2'             'ZINC22061357'
     21.50     -35.59       0.67       0.00       0.00      24.02       2.40      -0.00      12.17    3.732  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1711_2.mol2'             'ZINC25668354'
     41.70     -34.77       3.29       0.00       0.00       0.00       2.00      -0.00       1.08   17.880  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1712_3.mol2'             'ZINC31302649'
     56.08     -45.95       3.78       0.00       0.00       0.00       2.19      -0.00       0.72   16.848  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1713_1.mol2'             'ZINC16958024'
     43.07     -33.23       5.52       0.00       0.00       4.60       4.04      -0.00       2.75   29.220  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1714_1.mol2'             'ZINC34781363'
     35.18     -33.09       4.50       0.00       0.00       0.00       1.46     -10.00       1.35   21.524  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1715_1.mol2'             'ZINC35644679'
     35.18     -38.12       4.00       0.00       0.00       0.00       3.57     -10.00       2.13   23.056  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1716_3.mol2'             'ZINC35644689'
     32.89     -33.45       3.75       0.00       0.00       0.00       1.55     -10.00       1.28   24.400  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1717_3.mol2'             'ZINC35644692'
     59.32     -54.83       1.76       0.00       0.00       0.00       3.95      -0.00       7.10    3.796  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1718_2.mol2'             'ZINC04261888'
     50.49     -36.10       5.97       0.00       0.00       3.40       2.57      -0.00       2.86   31.236  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1719_1.mol2'             'ZINC37250126'
     35.17     -24.99       5.27       0.00       0.00       0.00       4.92      -0.00       4.23   18.604  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1720_1.mol2'             'ZINC37250129'
     67.87     -62.19       2.69       0.00       0.00       0.00       1.38      -0.00       0.15   16.420  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1721_4.mol2'             'ZINC38665057'
     60.11     -47.35       5.70       0.00       0.00       0.00       2.20      -0.00       0.07   16.576  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1722_3.mol2'             'ZINC38665181'
     63.97     -47.37       5.89       0.00       0.00       0.00       1.09      -0.00       1.10   17.232  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1723_5.mol2'             'ZINC38665185'
     55.66     -51.63       2.28       0.00       0.00       0.00       2.57      -0.00       2.34    8.708  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1724_4.mol2'             'ZINC38191676'
     52.27     -36.97       5.26       0.00       0.00       1.49       1.01      -0.00       2.97    6.680  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1725_1.mol2'             'ZINC39946873'
     49.81     -38.84       3.95       0.00       0.00       0.00       0.47      -0.00       0.05    8.908  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1726_5.mol2'             'ZINC39946908'
     37.64     -30.65       2.96       0.00       0.00       0.45       1.77      -0.00       2.09   14.104  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1727_3.mol2'             'ZINC43193633'
     37.16     -32.25       5.44       0.00       0.00       0.00       1.09     -10.00       0.78   21.692  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1728_3.mol2'             'ZINC44021037'
     53.21     -44.28       3.73       0.00       0.00       0.00       1.28      -0.00       0.32   11.612  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1729_2.mol2'             'ZINC13588931'
     49.12     -44.84       2.00       0.00       0.00       0.01       1.69      -0.00       0.71   17.148  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1730_1.mol2'             'ZINC04533843'
     53.33     -46.23       4.00       0.00       0.00       1.46       2.11      -0.00       0.65   13.656  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1731_1.mol2'             'ZINC13455085'
     40.98     -33.94       3.00       0.00       0.00       0.00       1.01      -0.00       0.07    4.080  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1732_3.mol2'             'ZINC13534700'
     52.20     -48.83       1.95       0.00       0.00       0.00       1.77      -0.00       1.02   23.344  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1733_3.mol2'             'ZINC32304142'
     49.35     -35.97       5.44       0.00       0.00       0.00       1.68      -0.00       0.41   21.400  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1734_5.mol2'             'ZINC32304137'
     67.48     -53.30       5.71       0.00       0.00       0.00       1.59      -0.00       0.23   17.160  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1735_4.mol2'             'ZINC08215530'
     29.16     -19.27       6.86       0.00       0.00       0.00       1.53     -10.00       2.38    7.184  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1736_3.mol2'             'ZINC36011800'
     27.21     -21.45       5.41       0.00       0.00       0.00       1.42     -10.00       2.37    7.096  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1737_3.mol2'             'ZINC36011801'
     47.80     -45.84       1.00       0.00       0.00       0.00       0.59      -0.00       0.14    8.200  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1738_5.mol2'             'ZINC20310515'
     37.92     -28.86       3.81       0.00       0.00       0.00       1.69      -0.00       1.00   13.908  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1739_4.mol2'             'ZINC20157039'
     59.63     -49.10       3.80       0.00       0.00       0.00       0.70      -0.00       0.22   14.168  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1740_1.mol2'             'ZINC12496167'
     34.18     -30.15       6.76       0.00       0.00       5.95       1.84     -10.00       3.38   11.128  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1741_3.mol2'             'ZINC39580779'
     59.59     -48.46       4.00       0.00       0.00       0.00       0.51      -0.00       0.14   16.524  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1742_2.mol2'             'ZINC35000846'
     64.99     -50.20       4.62       0.68       0.00       0.00       0.80      -0.00       0.48   16.696  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1743_5.mol2'             'ZINC35189270'
     17.47     -16.88       4.05       0.00       0.00      12.47       1.79     -10.00      14.47    8.456  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1744_4.mol2'             'ZINC38541426'
     37.94     -27.47       4.20       0.00       0.00       0.01       1.94      -0.00       1.76   13.216  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1745_3.mol2'             'ZINC37246819'
     45.83     -36.28       8.33       0.00       0.00       0.00       3.17     -10.00       0.91   21.376  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1746_4.mol2'             'ZINC37246825'
     27.08     -32.25       1.77       0.00       0.00      11.76       0.76     -10.00      12.79   13.832  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1747_3.mol2'             'ZINC09008686'
     51.34     -40.99       4.34       0.00       0.00       0.00       1.40      -0.00       0.05    6.760  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1748_1.mol2'             'ZINC38534467'
     54.64     -42.56       4.54       0.00       0.00       0.00       0.80      -0.00       0.05    6.656  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1749_1.mol2'             'ZINC39167407'
     54.99     -40.35       5.27       0.00       0.00       0.85       0.82      -0.00       1.05    6.904  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1750_1.mol2'             'ZINC39167409'
     56.39     -45.66       4.06       0.00       0.00       0.00       0.74      -0.00       0.04    6.592  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1751_3.mol2'             'ZINC39167438'
     32.89     -31.09       4.00       0.00       0.00       4.54       0.81     -10.00       5.30    9.420  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1752_1.mol2'             'ZINC39943622'
     62.59     -49.36       5.00       0.00       0.00       0.00       0.97      -0.00       0.07   12.688  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1753_1.mol2'             'ZINC39946266'
     -1.24       5.08       1.73       0.00       0.00       0.00       0.72      -0.00       0.09    5.404  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1754_2.mol2'             'ZINC25725324'
     56.40     -49.25       3.00       0.00       0.00       0.00       1.12      -0.00       0.39   11.108  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1755_5.mol2'             'ZINC65740696'
     55.54     -46.28       3.99       0.00       0.00       0.00       1.60      -0.00       0.48   11.140  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1756_4.mol2'             'ZINC65740697'
     32.83     -28.70       2.00       0.00       0.00       0.00       1.85      -0.00       0.88   19.484  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1757_2.mol2'             'ZINC34022839'
     43.17     -50.15       1.23       0.00       0.00       0.00       1.72     -10.00       2.73    5.444  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1758_3.mol2'             'ZINC02501777'
     46.81     -53.27       1.61       0.00       0.00       0.00       2.00     -10.00       2.72    4.232  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1759_5.mol2'             'ZINC00995816'
     53.94     -65.44       1.60       0.00       0.00      16.23       2.46      -0.00       4.24    4.756  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1760_1.mol2'             'ZINC01568124'
     41.43     -43.52       3.00       0.00       0.00      11.47       2.23     -10.00      14.85    5.416  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1761_4.mol2'             'ZINC02955282'
     54.94     -50.79       2.43       0.00       0.00       0.00       3.80      -0.00       4.45    3.996  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1762_4.mol2'             'ZINC08564968'
     31.23     -36.57       2.51       0.00       0.00       0.00       1.55     -10.00       0.03    3.300  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1763_1.mol2'             'ZINC00706803'
     50.85     -59.27       1.00       0.00       0.00       4.16       0.90     -10.00       4.54    8.828  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1764_5.mol2'             'ZINC09138696'
     30.72     -36.22       1.58       0.00       0.00       0.00       0.49     -10.00       0.74    3.548  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1765_1.mol2'             'ZINC02433785'
     42.36     -52.96       0.00       0.00       0.00       3.57       0.93     -10.00       4.84    2.472  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1766_2.mol2'             'ZINC09237239'
     34.61     -41.61       1.00       0.00       0.00       0.00       0.00     -10.00       0.00    2.040  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1767_1.mol2'             'ZINC01070466'
     39.91     -51.80       0.00       0.00       0.00       1.66       0.11     -10.00       0.00    2.600  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1768_2.mol2'             'ZINC09427270'
     45.42     -43.20       0.83       0.00       0.00       0.00       0.47      -0.00       0.68    4.384  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1769_4.mol2'             'ZINC01168886'
     50.56     -44.02       2.37       0.00       0.00       0.17       2.47      -0.00       4.54    5.004  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1770_2.mol2'             'ZINC01407671'
     41.92     -53.18       0.00       0.00       0.00       0.00       1.10     -10.00       0.80    3.868  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1771_2.mol2'             'ZINC12173135'
     35.88     -31.23       1.74       0.00       0.00       0.00       1.67      -0.00       2.77    3.024  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1772_2.mol2'             'ZINC12402327'
     32.26     -25.60       2.35       0.00       0.00       0.00       1.57      -0.00       2.71    3.052  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1773_1.mol2'             'ZINC12428446'
     52.38     -62.16       0.93       0.00       0.00       0.00       1.69     -10.00       0.81    3.796  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1774_3.mol2'             'ZINC12463219'
     24.09     -23.25       0.32       0.00       0.00       2.53       0.14      -0.00       2.70    3.956  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1775_3.mol2'             'ZINC12661283'
     61.02     -65.39       0.00       0.00       0.00      19.78       2.41      -0.00      20.22    5.772  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1776_2.mol2'             'ZINC01048749'
     53.84     -60.74       1.12       0.00       0.00       0.00       1.48     -10.00       2.72    3.012  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1777_1.mol2'             'ZINC13567645'
     64.98     -60.83       1.99       0.00       0.00       4.84       0.47      -0.00       3.96    4.848  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1778_4.mol2'             'ZINC13574228'
     44.94     -53.10       0.70       0.00       0.00       0.00       1.73     -10.00       3.20    2.992  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1779_3.mol2'             'ZINC13898327'
     54.27     -63.03       0.00       1.00       0.00       1.27       0.31     -10.00       0.06    5.076  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1780_3.mol2'             'ZINC14018075'
     40.97     -48.76       1.00       0.00       0.00       0.00       0.73     -10.00       0.67    3.488  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1781_3.mol2'             'ZINC14162384'
     52.97     -55.24       0.00       0.00       0.00      27.07       3.20      -0.00      31.16    4.344  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1782_1.mol2'             'ZINC14457108'
     54.65     -63.07       0.00       0.00       0.00       8.54       2.90      -0.00       5.94    5.436  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1783_3.mol2'             'ZINC14459051'
     58.28     -58.23       1.11       0.00       0.00       2.56       2.72      -0.00       4.69    7.024  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1784_3.mol2'             'ZINC14459053'
     57.05     -61.08       0.81       0.00       0.00       9.10       1.25      -0.00       4.35    3.280  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1785_1.mol2'             'ZINC14472672'
     33.31     -44.01       0.00       0.00       0.00       3.44       1.22     -10.00       5.18    8.056  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1786_2.mol2'             'ZINC08411308'
     44.98     -46.63       0.00       0.00       0.00       2.02       3.00      -0.00       6.36    3.084  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1787_3.mol2'             'ZINC20695964'
     52.15     -54.84       0.00       0.00       0.00       4.86       2.63      -0.00       7.44    5.852  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1788_5.mol2'             'ZINC25177311'
     41.80     -54.39       0.00       0.00       0.00       4.93       0.70     -10.00       3.74    4.068  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1789_3.mol2'             'ZINC32594565'
     49.38     -59.72       0.42       0.00       0.00      24.92       1.50     -10.00      26.29    3.540  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1790_1.mol2'             'ZINC33027883'
     47.87     -44.16       1.50       0.00       0.00       0.01       0.75      -0.00       0.72    4.304  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1791_3.mol2'             'ZINC33271497'
     47.19     -59.10       0.29       0.00       0.00       5.20       0.85     -10.00       4.12    4.616  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1792_5.mol2'             'ZINC03593268'
     34.45     -45.97       0.00       0.00       0.00      17.18       1.78     -10.00      18.91    4.052  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1793_1.mol2'             'ZINC35192055'
     39.12     -48.18       0.36       0.00       0.00       0.00       0.15     -10.00       0.15    6.100  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1794_3.mol2'             'ZINC35369316'
     31.03     -28.89       0.72       0.00       0.00      14.10       0.02      -0.00      14.13    3.476  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1795_1.mol2'             'ZINC36692421'
     38.79     -35.71       0.86       0.20       0.00      24.13       0.48      -0.00      24.98    6.344  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1796_1.mol2'             'ZINC37245970'
     31.52     -51.52       0.35       0.00       0.00      10.46       1.02     -10.00       1.46    2.568  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1797_1.mol2'             'ZINC06492084'
     57.65     -66.00       1.14       0.00       0.00       1.37       0.22     -10.00       0.05    6.948  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1798_4.mol2'             'ZINC38686957'
     39.31     -50.19       0.23       0.00       0.00       0.00       0.94     -10.00       0.13    4.140  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1799_1.mol2'             'ZINC38687987'
     38.49     -48.95       0.00       0.00       0.00       0.00       1.68     -10.00       2.90    7.600  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1800_3.mol2'             'ZINC00729433'
     42.81     -46.07       0.74       0.00       0.00       3.42       2.66      -0.00       3.03    4.676  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1801_1.mol2'             'ZINC00729433'
     37.83     -47.67       0.18       0.00       0.00       2.94       0.59     -10.00       3.57    3.772  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1802_2.mol2'             'ZINC24023312'
     50.30     -59.83       0.98       0.00       0.00       0.00       1.28     -10.00       0.08    3.264  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1803_2.mol2'             'ZINC16012611'
     46.73     -50.01       2.46       0.00       0.00      37.03       2.15     -10.00      40.69    2.880  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1804_3.mol2'             'ZINC19848646'
     56.15     -66.22       0.00       0.00       0.00       3.08       0.35     -10.00       3.73    2.844  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1805_1.mol2'             'ZINC00918725'
     39.66     -52.78       0.01       0.00       0.00       0.48       2.28     -10.00       1.89    5.688  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1806_2.mol2'             'ZINC38160209'
     46.57     -57.87       0.00       0.00       0.00       7.31       0.85     -10.00       7.68    5.352  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1807_1.mol2'             'ZINC15084970'
     52.63     -62.98       0.00       0.00       0.00       0.00       0.33     -10.00       0.27    5.676  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1808_2.mol2'             'ZINC16012060'
     51.78     -59.54       1.12       0.00       0.00       0.02       1.03     -10.00       0.95    5.708  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1809_4.mol2'             'ZINC16012060'
     73.01     -71.08       1.00       0.00       0.00       0.00       2.59      -0.00       4.12   10.184  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1810_4.mol2'             'ZINC01856560'
     56.80     -70.31       0.00       0.00       0.00       0.00       3.21     -10.00       2.90   10.228  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1811_4.mol2'             'ZINC07002254'
     59.46     -60.11       3.46       0.00       0.00       4.15       3.32     -10.00       9.24    5.884  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1812_1.mol2'             'ZINC08723697'
     66.34     -65.32       3.99       0.00       0.00       0.01       2.73     -10.00       4.38    7.924  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1813_1.mol2'             'ZINC09595430'
     50.79     -61.22       1.00       0.00       0.00       0.56       3.07     -10.00       3.27    9.908  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1814_5.mol2'             'ZINC09629937'
     81.91     -77.15       1.77       0.00       0.00       3.13       2.73      -0.00       8.03    9.116  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1815_1.mol2'             'ZINC09634934'
     59.83     -62.81       0.00       0.00       0.00       0.41       1.77      -0.00       0.94    9.536  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1816_2.mol2'             'ZINC12496530'
     48.15     -59.91       0.00       0.00       0.00       0.00       3.21     -10.00       4.66    9.404  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1817_3.mol2'             'ZINC09403872'
     62.31     -59.51       2.89       0.00       0.00       3.79       2.46      -0.00       2.84    9.004  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1818_5.mol2'             'ZINC13474009'
     57.02     -67.88       0.00       0.00       0.00       0.00       1.01     -10.00       1.16    8.228  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1819_1.mol2'             'ZINC15708559'
     63.25     -60.08       5.00       0.00       0.00       0.42       1.20     -10.00       0.50    7.324  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1820_1.mol2'             'ZINC19350144'
     56.22     -62.84       1.94       0.00       0.00       4.95       2.40     -10.00       7.11    7.620  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1821_2.mol2'             'ZINC02927068'
     63.01     -71.84       1.00       0.00       0.00       0.36       1.41     -10.00       1.33   10.260  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1822_4.mol2'             'ZINC22791698'
     52.25     -44.38       2.90       0.00       0.00       2.81       2.02      -0.00       6.03    8.800  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1823_3.mol2'             'ZINC32541993'
     62.85     -75.14       0.00       0.00       0.00       4.77       0.75     -10.00       3.83    7.268  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1824_3.mol2'             'ZINC35375012'
     68.61     -66.93       1.90       0.00       0.00       0.00       3.53      -0.00       2.91    8.952  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1825_2.mol2'             'ZINC39227625'
     70.08     -67.62       2.26       0.00       0.00       0.16       3.70      -0.00       3.23    8.896  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1826_1.mol2'             'ZINC39227626'
     53.91     -58.92       2.00       0.00       0.00       0.00       0.55     -10.00       0.10   10.752  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1827_3.mol2'             'ZINC39550196'
     54.82     -61.97       1.55       0.00       0.00       0.00       0.98     -10.00       0.14   12.076  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1828_1.mol2'             'ZINC39550197'
     57.92     -64.35       1.96       0.00       0.00       0.00       1.21     -10.00       0.04   12.040  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1829_3.mol2'             'ZINC39550198'
     61.67     -59.28       2.00       0.00       0.00       0.00       2.88      -0.00       2.16   11.908  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1830_5.mol2'             'ZINC39631382'
     63.25     -56.77       2.59       0.00       0.00       0.11       2.23      -0.00       3.29   12.140  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1831_4.mol2'             'ZINC39631985'
     60.46     -65.76       2.00       0.00       0.00       0.21       1.83     -10.00       2.56   10.768  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1832_3.mol2'             'ZINC39655549'
     57.30     -67.61       0.00       0.00       0.00       0.00       1.66     -10.00       3.01   10.892  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1833_1.mol2'             'ZINC39655551'
     50.77     -52.38       3.10       0.00       0.00       0.00       1.07     -10.00       1.22    7.500  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1834_3.mol2'             'ZINC39685764'
     51.92     -62.83       0.00       0.00       0.00       0.00       1.24     -10.00       1.05   11.572  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1835_2.mol2'             'ZINC39685766'
     46.45     -54.32       1.02       0.00       0.00       0.00       2.12     -10.00       3.30   10.284  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1836_3.mol2'             'ZINC39685803'
     70.85     -67.53       1.00       0.84       0.00       6.26       0.79      -0.00       5.64   13.076  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1837_1.mol2'             'ZINC40149585'
     66.34     -56.25       3.63       0.00       0.00       0.36       1.05      -0.00       1.65    7.984  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1838_1.mol2'             'ZINC43736569'
     63.20     -60.53       0.98       0.00       0.00       0.00       0.60      -0.00       0.95    9.332  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1839_4.mol2'             'ZINC44714392'
     72.32     -80.38       0.98       0.00       0.00       0.00       2.24     -10.00       3.13   10.836  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1840_3.mol2'             'ZINC44714431'
     54.98     -61.01       1.64       0.00       0.00       0.00       0.96     -10.00       0.72   10.796  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1841_1.mol2'             'ZINC44714471'
     66.88     -64.06       1.50       0.00       0.00       0.00       1.30      -0.00       0.72    9.588  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1842_1.mol2'             'ZINC44714630'
     70.67     -71.79       0.00       0.00       0.00       0.00       1.07      -0.00       1.03   11.364  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1843_3.mol2'             'ZINC44714643'
     57.01     -66.46       0.00       0.80       0.00       1.00       0.88     -10.00       0.76    5.848  '/tmp/tmpwDTIwB/gold_soln_decoys_final_m1844_1.mol2'             'ZINC46865171'
