# File containing a listing of the fitness of the top-ranked
# individual for each ligand docked in GOLD.
#
# Format is:
#
#     Score     S(PLP)   S(hbond)     S(cho)   S(metal)  DE(clash)   DE(tors)    DE(con)     intcor     time                               File name                Ligand name

     58.47     -66.79       0.96       0.00       0.00       6.77       2.88      -0.00       1.33    0.632  '/tmp/tmpqdVv87/gold_soln_decoys_final_m1975_5.mol2'             'ZINC35993563'
     57.16     -61.74       1.00       0.00       0.00      12.66       2.36      -0.00       9.81    0.560  '/tmp/tmpqdVv87/gold_soln_decoys_final_m1976_1.mol2'             'ZINC15919355'
      7.76      -8.27       0.63       0.00       0.00       1.25       1.97      -0.00       2.78    0.692  '/tmp/tmpqdVv87/gold_soln_decoys_final_m1977_2.mol2'             'ZINC38612597'
     40.78     -44.61       0.04       0.00       0.00       0.00       2.38      -0.00       0.78    0.540  '/tmp/tmpqdVv87/gold_soln_decoys_final_m1978_1.mol2'             'ZINC39293298'
     25.53     -27.28       0.00       0.00       0.00       2.75       1.15      -0.00       3.26    0.560  '/tmp/tmpqdVv87/gold_soln_decoys_final_m1979_3.mol2'             'ZINC39628571'
    -15.26       8.25       1.01       0.00       0.00       7.55       2.80      -0.00       3.12    0.520  '/tmp/tmpqdVv87/gold_soln_decoys_final_m1980_3.mol2'             'ZINC39630897'
     42.01     -40.39       0.66       0.00       0.00       9.76       3.36      -0.00      12.48    0.708  '/tmp/tmpqdVv87/gold_soln_decoys_final_m1981_1.mol2'             'ZINC39634687'
     30.02     -26.79       1.64       0.00       0.00      10.99       3.30      -0.00       9.58    0.624  '/tmp/tmpqdVv87/gold_soln_decoys_final_m1982_4.mol2'             'ZINC39634688'
     29.45     -31.95       1.42       0.00       0.00       7.36       2.30      -0.00       5.22    0.628  '/tmp/tmpqdVv87/gold_soln_decoys_final_m1983_5.mol2'             'ZINC39663830'
     23.91     -24.20       3.79       0.00       0.00      12.87       1.97      -0.00       5.16    0.552  '/tmp/tmpqdVv87/gold_soln_decoys_final_m1984_5.mol2'             'ZINC39664073'
     52.05     -49.10       1.00       0.00       0.00       0.26       1.99      -0.00       4.18    0.564  '/tmp/tmpqdVv87/gold_soln_decoys_final_m1985_4.mol2'             'ZINC39664128'
     44.40     -40.08       2.29       0.00       0.00       3.11       2.25      -0.00       4.79    0.632  '/tmp/tmpqdVv87/gold_soln_decoys_final_m1986_2.mol2'             'ZINC39674655'
     47.78     -45.24       0.99       0.00       0.00       0.00       1.57      -0.00       1.95    0.544  '/tmp/tmpqdVv87/gold_soln_decoys_final_m1987_1.mol2'             'ZINC39674716'
     -5.51     -14.68       0.09       0.00       0.00      24.19       1.29      -0.00       6.28    0.484  '/tmp/tmpqdVv87/gold_soln_decoys_final_m1988_2.mol2'             'ZINC39678902'
     22.24     -19.70       1.76       0.00       0.00       0.04       2.94      -0.00       3.17    0.496  '/tmp/tmpqdVv87/gold_soln_decoys_final_m1989_3.mol2'             'ZINC39678950'
     59.28     -64.94       0.00       0.00       0.00       5.46       1.45      -0.00       2.70    0.616  '/tmp/tmpqdVv87/gold_soln_decoys_final_m1990_4.mol2'             'ZINC39679071'
     44.35     -46.07       0.00       0.00       0.00       1.40       1.44      -0.00       2.00    0.576  '/tmp/tmpqdVv87/gold_soln_decoys_final_m1991_4.mol2'             'ZINC39679087'
     33.85     -35.57       0.00       0.00       0.00       0.00       1.85      -0.00       1.57    0.508  '/tmp/tmpqdVv87/gold_soln_decoys_final_m1992_2.mol2'             'ZINC39683571'
     34.96     -41.37       0.00       0.00       0.00      15.04       1.90      -0.00       8.78    0.544  '/tmp/tmpqdVv87/gold_soln_decoys_final_m1993_2.mol2'             'ZINC43526565'
     50.05     -49.14       1.00       0.00       0.00       0.00       1.46      -0.00       0.83    0.500  '/tmp/tmpqdVv87/gold_soln_decoys_final_m1994_2.mol2'             'ZINC43527122'
     46.64     -52.58       1.18       0.00       0.00       5.30       3.28      -0.00       1.88    0.580  '/tmp/tmpqdVv87/gold_soln_decoys_final_m1995_2.mol2'             'ZINC43527636'
     65.67     -71.72       0.00       0.00       0.00       3.39       2.56      -0.00       1.57    0.576  '/tmp/tmpqdVv87/gold_soln_decoys_final_m1996_1.mol2'             'ZINC45302740'
     64.74     -62.68       1.46       0.00       0.00       0.00       3.18      -0.00       4.06    0.616  '/tmp/tmpqdVv87/gold_soln_decoys_final_m1997_5.mol2'             'ZINC19741672'
     27.36     -39.03       0.00       0.00       0.00      12.21       3.85      -0.00       8.24    0.712  '/tmp/tmpqdVv87/gold_soln_decoys_final_m1998_3.mol2'             'ZINC20203679'
     59.64     -58.50       1.00       0.00       0.00       1.58       1.42      -0.00       1.78    0.548  '/tmp/tmpqdVv87/gold_soln_decoys_final_m1999_3.mol2'             'ZINC63279767'
     22.53     -21.50       0.76       0.00       0.00       1.46       1.12      -0.00       2.46    0.484  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2000_4.mol2'             'ZINC63340088'
     78.60     -75.16       2.00       0.00       0.00       2.93       1.38      -0.00       3.07    0.472  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2001_2.mol2'             'ZINC63490346'
     36.44     -52.33       0.59       0.00       0.00      17.06       1.39      -0.00       2.19    0.544  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2002_2.mol2'             'ZINC63980666'
      8.49     -25.35       0.74       0.00       0.00      16.69       2.35      -0.00       1.65    0.540  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2003_2.mol2'             'ZINC63985723'
     53.60     -52.70       1.39       0.00       0.00       0.00       2.75      -0.00       2.24    0.600  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2004_4.mol2'             'ZINC63985904'
     64.27     -68.20       0.00       0.00       0.00       0.00       2.85      -0.00       1.76    0.632  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2005_5.mol2'             'ZINC63993640'
     20.45     -24.27       0.00       0.00       0.00       0.06       2.92      -0.00       1.61    0.480  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2006_1.mol2'             'ZINC63994128'
      5.57      -1.16       1.99       0.00       0.00       0.00       1.46      -0.00       1.12    0.516  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2007_4.mol2'             'ZINC63994385'
     58.27     -55.49       1.40       0.00       0.00       0.04       1.15      -0.00       0.92    0.456  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2008_4.mol2'             'ZINC63994390'
     66.75     -61.02       3.65       0.00       0.00       1.16       3.08      -0.00       1.37    0.508  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2009_2.mol2'             'ZINC64720977'
     47.84     -48.22       0.00       0.00       0.00       1.71       1.45      -0.00       4.22    0.644  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2010_1.mol2'             'ZINC65305958'
    -31.80      21.70       1.17       0.00       0.00      23.89       3.89      -0.00      17.57    0.584  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2011_2.mol2'             'ZINC01718924'
     34.80     -39.80       0.19       0.00       0.00       7.66       3.13      -0.00       8.35    0.568  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2012_5.mol2'             'ZINC09049640'
     56.80     -48.65       2.98       0.00       0.00       3.76       1.78      -0.00       6.54    0.536  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2013_2.mol2'             'ZINC11899202'
     58.92     -53.52       1.93       0.00       0.00       0.38       0.74      -0.00       1.45    0.564  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2014_5.mol2'             'ZINC12654593'
     46.48     -49.21       0.00       0.00       0.00       0.16       2.51      -0.00       2.10    0.552  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2015_2.mol2'             'ZINC06321424'
     19.29     -29.87       0.00       0.00       0.00       6.55       3.10      -0.00       2.17    0.580  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2016_5.mol2'             'ZINC20153602'
     27.36     -34.20       0.00       0.00       0.00       5.41       2.65      -0.00       3.87    0.684  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2017_5.mol2'             'ZINC20203535'
     67.93     -67.09       1.00       0.00       0.00       1.47       2.14      -0.00       3.58    0.660  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2018_5.mol2'             'ZINC20539937'
     45.16     -50.73       0.99       0.00       0.00       6.95       1.70      -0.00       1.80    0.588  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2019_4.mol2'             'ZINC21264072'
    -11.28       3.78       0.00       0.00       0.00       5.18       2.50      -0.00       2.66    0.560  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2020_2.mol2'             'ZINC22594105'
     47.64     -55.68       1.23       0.00       0.00      11.83       2.01      -0.00       3.87    0.576  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2021_4.mol2'             'ZINC23337876'
     46.17     -47.22       3.03       0.00       0.00       9.90       3.17      -0.00       5.50    0.520  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2022_1.mol2'             'ZINC25337703'
     38.37     -34.67       1.69       0.00       0.00       2.58       1.90      -0.00       5.01    0.584  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2023_4.mol2'             'ZINC39626999'
     53.32     -57.00       0.00       0.00       0.00       4.87       3.02      -0.00       7.22    0.580  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2024_2.mol2'             'ZINC39630582'
      7.88     -26.41       2.03       0.00       0.00      27.17       3.03      -0.00       7.03    0.680  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2025_3.mol2'             'ZINC39634838'
     42.89     -40.39       0.99       0.00       0.00       4.47       1.35      -0.00       6.70    0.612  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2026_1.mol2'             'ZINC39634842'
     32.93     -39.77       0.80       0.00       0.00       6.68       2.96      -0.00       3.35    0.648  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2027_5.mol2'             'ZINC39634844'
     24.30     -38.79       0.38       0.00       0.00      23.33       2.51      -0.00       7.28    0.608  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2028_1.mol2'             'ZINC39634880'
     49.56     -57.33       0.57       0.00       0.00       9.09       1.86      -0.00       3.33    0.520  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2029_4.mol2'             'ZINC39663763'
     65.67     -60.71       1.93       0.00       0.00       1.89       1.49      -0.00       4.04    0.516  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2030_4.mol2'             'ZINC39663765'
     31.45     -29.65       0.69       0.00       0.00       0.00       2.19      -0.00       4.11    0.560  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2031_5.mol2'             'ZINC39663908'
     47.96     -46.15       0.67       0.00       0.00       1.39       1.76      -0.00       4.71    0.552  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2032_5.mol2'             'ZINC39664164'
     31.96     -21.70       2.00       1.85       0.00       0.00       1.54      -0.00       1.42    0.524  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2033_1.mol2'             'ZINC39670201'
     22.04     -17.42       2.23       0.00       0.00       0.00       1.75      -0.00       1.45    0.500  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2034_5.mol2'             'ZINC39670205'
     57.48     -53.41       1.71       0.00       0.00       0.01       1.45      -0.00       1.62    0.500  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2035_1.mol2'             'ZINC39674767'
     32.92     -48.56       0.47       0.00       0.00      15.82       1.42      -0.00       1.61    0.564  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2036_5.mol2'             'ZINC39674812'
     30.82     -31.46       0.00       0.00       0.00       1.71       2.34      -0.00       4.23    0.520  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2037_1.mol2'             'ZINC39678923'
     66.05     -66.75       0.00       0.00       0.00       0.00       1.17      -0.00       1.64    0.628  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2038_4.mol2'             'ZINC39683512'
     58.31     -62.43       1.00       0.00       0.00       6.35       1.65      -0.00       2.48    0.676  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2039_4.mol2'             'ZINC39685645'
     47.67     -48.50       0.00       0.00       0.00       0.00       1.08      -0.00       1.32    0.532  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2040_5.mol2'             'ZINC39689277'
     47.18     -54.04       0.00       0.00       0.00       4.30       1.83      -0.00       0.70    0.588  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2041_3.mol2'             'ZINC22936876'
     46.54     -60.98       0.00       0.00       0.00       9.87       3.67      -0.00       2.76    0.484  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2042_2.mol2'             'ZINC43527359'
     44.00     -44.92       0.17       0.00       0.00      17.98       0.77      -0.00      18.10    0.624  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2043_5.mol2'             'ZINC22932049'
     49.06     -49.76       0.75       0.00       0.00       6.93       3.06      -0.00       7.63    0.536  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2044_1.mol2'             'ZINC63108164'
     55.83     -47.98       4.00       0.00       0.00       4.78       2.18      -0.00       4.98    0.472  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2045_5.mol2'             'ZINC63277033'
     40.70     -43.87       0.57       0.00       0.00       2.93       1.73      -0.00       1.18    0.476  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2046_1.mol2'             'ZINC63303352'
     73.13     -77.81       0.00       0.00       0.00       3.39       2.44      -0.00       3.59    0.552  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2047_4.mol2'             'ZINC63546948'
     48.03     -47.68       1.00       0.00       0.00       0.40       1.89      -0.00       1.52    0.548  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2048_5.mol2'             'ZINC63547300'
     62.74     -66.85       0.00       0.00       0.00       3.48       1.09      -0.00       1.54    0.564  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2049_4.mol2'             'ZINC63648739'
    -11.03       4.86       1.64       0.00       0.00      10.42       1.04      -0.00       1.42    0.540  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2050_5.mol2'             'ZINC63663795'
    -27.09      10.81       0.99       0.00       0.00      16.05       2.45      -0.00       1.42    0.540  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2051_2.mol2'             'ZINC63709160'
     55.49     -56.86       1.88       0.00       0.00      10.10       3.16      -0.00       9.40    0.556  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2052_4.mol2'             'ZINC63731997'
     49.65     -48.07       1.00       0.00       0.00       0.36       2.25      -0.00       3.31    0.476  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2053_3.mol2'             'ZINC63742878'
     41.43     -52.97       0.00       0.48       0.00      11.38       4.12      -0.00       6.63    0.576  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2054_5.mol2'             'ZINC63908198'
      7.05     -16.41       0.00       0.00       0.00       7.14       2.42      -0.00       1.89    0.480  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2055_1.mol2'             'ZINC63985477'
     59.08     -59.72       0.70       0.00       0.00       0.22       2.09      -0.00       1.67    0.588  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2056_4.mol2'             'ZINC63993683'
     30.29     -45.02       0.00       0.00       0.00      12.19       2.61      -0.00       1.89    0.556  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2057_1.mol2'             'ZINC63994296'
     38.56     -49.23       0.90       0.00       0.00      10.08       4.01      -0.00       1.46    0.472  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2058_2.mol2'             'ZINC64197438'
     42.65     -42.87       0.09       0.00       0.00       0.42       3.54      -0.00       7.02    0.604  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2059_3.mol2'             'ZINC64202847'
     53.30     -55.81       0.00       0.00       0.00       2.68       2.20      -0.00       4.58    0.580  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2060_5.mol2'             'ZINC65305967'
     31.44     -32.99       0.00       0.00       0.00       0.00       0.95      -0.00       0.12    0.372  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2061_1.mol2'             'ZINC03841142'
     63.47     -61.16       1.99       0.00       0.00       1.19       2.56      -0.00       2.64    0.440  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2062_3.mol2'             'ZINC02211100'
     52.67     -51.47       0.91       0.00       0.00       0.00       2.39      -0.00       2.46    0.468  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2063_1.mol2'             'ZINC00810691'
     52.55     -45.72       2.95       0.00       0.00       0.00       2.64      -0.00       3.25    0.424  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2064_5.mol2'             'ZINC07006277'
     34.55     -33.60       0.58       0.00       0.00       0.00       1.73      -0.00       2.68    0.520  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2065_5.mol2'             'ZINC26805851'
     44.35     -44.16       1.00       0.00       0.00       4.79       2.96      -0.00       7.89    0.452  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2066_5.mol2'             'ZINC32060554'
     38.94     -36.36       1.00       0.00       0.00       3.07       1.33      -0.00       5.32    0.360  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2067_3.mol2'             'ZINC35797746'
     40.16     -34.92       2.00       0.00       0.00       3.05       1.61      -0.00       5.51    0.372  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2068_3.mol2'             'ZINC35797761'
     41.19     -37.43       2.00       0.00       0.00       0.00       2.07      -0.00       1.90    0.388  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2069_5.mol2'             'ZINC37261791'
     40.71     -40.89       0.32       0.00       0.00       2.94       1.82      -0.00       5.44    0.456  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2070_3.mol2'             'ZINC05025367'
     58.27     -56.21       1.00       0.00       0.00       0.00       1.98      -0.00       2.84    0.436  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2071_2.mol2'             'ZINC04196491'
     50.80     -46.72       1.78       0.00       0.00       0.45       2.76      -0.00       3.83    0.456  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2072_1.mol2'             'ZINC39534511'
     35.64     -34.85       2.78       0.00       0.00       4.23       3.96      -0.00       4.60    0.572  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2073_5.mol2'             'ZINC39534631'
     39.53     -36.84       1.00       0.00       0.00       0.19       1.01      -0.00       1.80    0.480  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2074_3.mol2'             'ZINC39605478'
     33.90     -31.68       1.00       0.00       0.00       0.00       1.08      -0.00       1.38    0.512  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2075_2.mol2'             'ZINC39605480'
     58.78     -56.66       1.55       0.00       0.00       0.91       1.83      -0.00       2.02    0.520  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2076_3.mol2'             'ZINC39605555'
     43.84     -42.53       1.09       0.00       0.00       0.00       1.52      -0.00       1.08    0.484  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2077_3.mol2'             'ZINC39683971'
     35.77     -37.28       1.47       0.00       0.00       8.52       1.18      -0.00       4.94    0.472  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2078_4.mol2'             'ZINC41653499'
     46.28     -42.97       1.24       0.00       0.00       3.00       1.32      -0.00       5.25    0.460  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2079_2.mol2'             'ZINC41714748'
     42.86     -46.14       0.00       0.00       0.00       4.93       2.59      -0.00       6.85    0.636  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2080_3.mol2'             'ZINC41717211'
     57.83     -57.48       1.00       0.00       0.00       2.25       2.72      -0.00       5.04    0.460  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2081_4.mol2'             'ZINC44235172'
     55.23     -46.24       3.52       0.00       0.00       0.00       2.90      -0.00       4.22    0.428  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2082_3.mol2'             'ZINC44761733'
     36.24     -34.20       0.86       0.00       0.00       2.89       1.52      -0.00       5.38    0.472  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2083_5.mol2'             'ZINC49131868'
     51.01     -52.93       0.32       0.00       0.00       2.03       2.95      -0.00       3.59    0.488  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2084_1.mol2'             'ZINC51046213'
     49.15     -49.17       1.00       0.00       0.00       1.77       1.55      -0.00       1.85    0.484  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2085_5.mol2'             'ZINC55111879'
     52.66     -49.66       1.95       0.00       0.00       0.00       1.88      -0.00       0.91    0.440  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2086_1.mol2'             'ZINC55211606'
     34.11     -35.92       2.00       0.00       0.00       7.51       1.74      -0.00       2.29    0.484  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2087_1.mol2'             'ZINC07923865'
     31.10     -27.84       1.64       0.00       0.00      10.14       1.02      -0.00      10.51    0.452  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2088_4.mol2'             'ZINC62586690'
     57.78     -47.05       3.99       0.00       0.00       0.02       3.08      -0.00       4.93    0.468  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2089_4.mol2'             'ZINC63518740'
     61.56     -56.83       1.00       1.00       0.00       0.00       1.70      -0.00       1.94    0.432  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2090_2.mol2'             'ZINC58299821'
     48.64     -47.70       1.41       0.00       0.00       0.48       2.47      -0.00       2.07    0.428  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2091_2.mol2'             'ZINC52830754'
     57.99     -53.29       1.99       0.00       0.00       0.00       0.89      -0.00       0.50    0.432  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2092_5.mol2'             'ZINC64755608'
     64.12     -58.85       1.98       0.00       0.00       0.00       0.62      -0.00       0.52    0.428  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2093_3.mol2'             'ZINC65174388'
     48.51     -46.70       1.00       0.00       0.00       0.00       2.31      -0.00       3.33    0.416  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2094_4.mol2'             'ZINC65441542'
     49.88     -48.42       0.99       0.00       0.00       0.00       3.56      -0.00       5.60    0.448  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2095_1.mol2'             'ZINC54991690'
     58.09     -54.35       1.26       0.00       0.00       0.00       0.54      -0.00       1.05    0.440  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2096_5.mol2'             'ZINC66474107'
     53.37     -52.18       1.00       0.00       0.00       0.00       2.63      -0.00       3.44    0.452  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2097_5.mol2'             'ZINC66563434'
     33.67     -39.86       0.00       0.16       0.00       8.07       2.73      -0.00       6.71    0.456  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2098_2.mol2'             'ZINC66844370'
     53.91     -52.93       1.50       0.00       0.00       1.58       1.24      -0.00       0.35    0.432  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2099_1.mol2'             'ZINC67160897'
     58.94     -56.51       1.06       0.00       0.00       0.00       0.67      -0.00       0.57    0.428  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2100_5.mol2'             'ZINC67162932'
     57.82     -55.09       1.00       0.00       0.00       0.00       1.56      -0.00       2.82    0.416  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2101_3.mol2'             'ZINC67163854'
     49.66     -50.07       1.00       0.00       0.00       0.00       2.69      -0.00       1.98    0.448  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2102_2.mol2'             'ZINC67216435'
     47.14     -44.78       1.99       0.00       0.00       0.00       3.72      -0.00       3.82    0.424  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2103_4.mol2'             'ZINC67247803'
     42.66     -41.26       1.27       0.00       0.00       0.02       3.30      -0.00       3.85    0.436  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2104_4.mol2'             'ZINC67412406'
     64.31     -55.81       1.98       1.71       0.00       3.15       1.05      -0.00       2.11    0.492  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2105_2.mol2'             'ZINC67432669'
     49.01     -48.74       1.22       0.00       0.00       1.68       2.81      -0.00       3.90    0.464  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2106_5.mol2'             'ZINC67473441'
     41.36     -42.40       0.98       0.00       0.00       6.59       1.49      -0.00       5.58    0.468  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2107_5.mol2'             'ZINC67492700'
     39.38     -43.77       1.00       0.00       0.00      11.31       0.79      -0.00       5.51    0.500  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2108_4.mol2'             'ZINC67559084'
     59.54     -56.63       1.00       0.00       0.00       0.00       0.31      -0.00       0.45    0.432  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2109_1.mol2'             'ZINC67595125'
     38.87     -50.21       0.00       0.00       0.00       7.62       2.37      -0.00       1.02    0.568  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2110_5.mol2'             'ZINC67609288'
     43.39     -42.91       1.00       0.00       0.00       1.12       0.94      -0.00       0.47    0.480  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2111_3.mol2'             'ZINC02110941'
     39.63     -54.72       0.86       0.00       0.00      23.89       0.43      -0.00       7.01    0.612  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2112_3.mol2'             'ZINC05262121'
     49.77     -46.73       1.00       0.60       0.00      11.66       0.58      -0.00       6.46    0.504  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2113_1.mol2'             'ZINC08893819'
     31.32     -45.03       0.96       0.00       0.00      20.54       2.10      -0.00       7.11    0.484  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2114_2.mol2'             'ZINC08893834'
     51.22     -53.11       0.00       0.00       0.00       7.46       2.05      -0.00       7.25    0.548  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2115_2.mol2'             'ZINC09057599'
     14.50     -19.28       0.00       0.00       0.00       1.57       2.63      -0.00       1.57    0.536  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2116_2.mol2'             'ZINC02246521'
     45.20     -46.18       1.42       0.00       0.00      15.93       1.28      -0.00      13.27    0.464  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2117_4.mol2'             'ZINC03351481'
     52.66     -52.42       3.76       0.00       0.00      16.52       1.74      -0.00       7.70    0.444  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2118_1.mol2'             'ZINC09580329'
     49.10     -46.61       1.91       0.00       0.00       0.00       1.85      -0.00       0.46    0.424  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2119_5.mol2'             'ZINC09639827'
     73.97     -72.51       1.00       0.00       0.00       1.52       2.01      -0.00       3.62    0.480  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2120_3.mol2'             'ZINC09728848'
     43.58     -40.63       1.00       0.00       0.00       2.99       2.29      -0.00       7.52    0.584  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2121_2.mol2'             'ZINC09793944'
     69.74     -67.03       1.70       0.00       0.00       0.00       2.64      -0.00       1.58    0.524  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2122_2.mol2'             'ZINC11663190'
     37.54     -45.00       0.00       0.00       0.00       8.56       2.30      -0.00       2.50    0.544  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2123_1.mol2'             'ZINC21306754'
     15.52     -24.66       0.00       0.00       0.00       8.07       1.17      -0.00       1.27    0.452  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2124_4.mol2'             'ZINC23248601'
     49.93     -53.00       0.00       0.00       0.00       3.58       2.23      -0.00       3.71    0.556  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2125_2.mol2'             'ZINC24093460'
     56.54     -56.72       0.00       1.00       0.00       0.00       2.39      -0.00       1.59    0.516  '/tmp/tmpqdVv87/gold_soln_decoys_final_m2126_4.mol2'             'ZINC28527208'
