# File containing a listing of the fitness of the top-ranked
# individual for each ligand docked in GOLD.
#
# Format is:
#
#     Score     S(PLP)   S(hbond)     S(cho)   S(metal)  DE(clash)   DE(tors)    DE(con)     intcor     time                               File name                Ligand name

     49.55     -48.93       1.00       0.00       0.00       1.66       1.64      -0.00       2.57    0.648  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m3961_3.mol2'             'ZINC45558580'
     52.27     -47.91       1.65       0.00       0.00       0.00       1.64      -0.00       2.67    1.064  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m3962_5.mol2'             'ZINC45558581'
     43.91     -37.38       2.79       0.00       0.00       0.76       1.06      -0.00       1.04    0.380  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m3963_1.mol2'             'ZINC49079655'
     50.39     -42.85       3.00       0.00       0.00       1.22       0.90      -0.00       1.57    0.604  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m3964_3.mol2'             'ZINC52757431'
     46.46     -43.51       2.00       0.00       0.00       5.08       0.92      -0.00       2.23    1.040  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m3965_1.mol2'             'ZINC52757458'
     60.28     -56.54       2.00       0.00       0.00       0.95       1.69      -0.00       2.07    1.452  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m3966_5.mol2'             'ZINC53941571'
     51.23     -48.87       1.71       0.00       0.00       2.28       1.07      -0.00       1.13    1.104  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m3967_2.mol2'             'ZINC54186440'
     47.05     -42.57       1.91       0.00       0.00       0.00       1.31      -0.00       1.36    0.932  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m3968_3.mol2'             'ZINC55309525'
     46.00     -42.39       1.66       0.00       0.00       1.86       0.50      -0.00       0.70    0.804  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m3969_2.mol2'             'ZINC55309564'
     59.10     -55.34       1.73       0.00       0.00       0.72       1.48      -0.00       2.25    1.320  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m3970_4.mol2'             'ZINC57663009'
     51.35     -52.97       0.99       0.00       0.00       1.16       3.03      -0.00       2.02    1.172  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m3971_1.mol2'             'ZINC57663155'
     53.76     -54.60       1.00       0.00       0.00       2.52       1.47      -0.00       1.63    1.196  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m3972_4.mol2'             'ZINC57663340'
     57.73     -57.46       1.00       0.00       0.00       1.63       1.25      -0.00       1.41    1.372  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m3973_5.mol2'             'ZINC57898660'
     56.29     -48.38       3.00       0.00       0.00       2.34       0.74      -0.00       2.19    0.568  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m3974_2.mol2'             'ZINC42952736'
     40.37     -35.14       2.12       0.00       0.00       5.68       0.95      -0.00       3.69    1.440  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m3975_2.mol2'             'ZINC42955285'
     51.91     -48.90       2.00       0.00       0.00       9.98       1.23      -0.00       3.63    1.008  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m3976_1.mol2'             'ZINC43020065'
     45.39     -40.59       2.99       0.00       0.00       2.97       1.37      -0.00       1.54    0.776  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m3977_4.mol2'             'ZINC43091168'
     46.67     -38.93       3.00       0.00       0.00       0.12       2.37      -0.00       2.04    1.072  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m3978_1.mol2'             'ZINC43262743'
     33.28     -28.18       2.88       1.64       0.00       6.48       2.57      -0.00       2.03    1.116  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m3979_3.mol2'             'ZINC43287370'
     55.47     -51.73       1.82       0.00       0.00       0.00       1.07      -0.00       0.43    0.528  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m3980_2.mol2'             'ZINC62604170'
     56.89     -55.15       1.00       0.00       0.00       0.00       0.80      -0.00       0.23    0.364  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m3981_1.mol2'             'ZINC66244400'
    -49.51     -39.58       4.00       0.00       0.00       0.00       0.89    -100.00       0.69    0.568  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m3982_5.mol2'             'ZINC66244548'
     47.20     -43.92       1.20       0.00       0.00       4.98       1.04      -0.00       6.71    0.688  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m3983_2.mol2'             'ZINC02394778'
     17.17     -17.54       0.00       0.00       0.00      21.08       0.53      -0.00      21.78    0.564  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m3984_1.mol2'             'ZINC02843167'
     73.99     -62.23       3.98       0.00       0.00       4.48       1.74      -0.00       6.89    1.344  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m3985_3.mol2'             'ZINC07719083'
     46.70     -43.94       1.00       0.00       0.00      37.97       0.13      -0.00      37.99    0.492  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m3986_2.mol2'             'ZINC09935228'
     64.91     -60.66       1.70       0.00       0.00       0.80       0.56      -0.00       1.06    1.376  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m3987_1.mol2'             'ZINC09378443'
     72.00     -69.67       1.00       0.00       0.00       0.00       2.52      -0.00       2.93    1.156  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m3988_1.mol2'             'ZINC07738112'
     63.65     -61.11       1.09       0.00       0.00      36.23       0.36      -0.00      36.23    0.552  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m3989_1.mol2'             'ZINC09716357'
     68.64     -71.73       0.00       0.00       0.00       0.02       1.90      -0.00       0.73    1.308  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m3990_3.mol2'             'ZINC20436765'
     65.66     -60.66       2.00       0.00       0.00       0.00       1.16      -0.00       1.22    1.024  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m3991_2.mol2'             'ZINC03851009'
     39.20     -35.94       1.25       0.00       0.00       0.54       1.56      -0.00       3.17    0.720  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m3992_3.mol2'             'ZINC16928818'
     59.71     -58.81       1.59       0.00       0.00       0.00       3.13      -0.00       2.11    1.216  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m3993_4.mol2'             'ZINC31474476'
     51.78     -44.74       3.34       0.00       0.00       0.00       1.62      -0.00       0.25    1.264  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m3994_1.mol2'             'ZINC22508185'
     59.60     -49.77       3.84       0.00       0.00       0.00       1.17      -0.00       0.67    1.316  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m3995_4.mol2'             'ZINC39533406'
     63.12     -60.51       1.00       0.71       0.00      17.38       1.93      -0.00      18.72    1.032  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m3996_2.mol2'             'ZINC40757131'
     53.62     -45.85       2.64       0.00       0.00       8.80       0.37      -0.00       9.40    0.984  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m3997_5.mol2'             'ZINC40757505'
     36.92     -36.39       1.28       0.59       0.00      20.49       1.62      -0.00      18.65    0.980  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m3998_4.mol2'             'ZINC40777792'
     59.45     -55.85       1.83       0.00       0.00      17.38       1.80      -0.00      19.08    1.220  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m3999_3.mol2'             'ZINC40778023'
     33.21     -33.04       0.85       0.00       0.00       0.00       1.24      -0.00       0.09    0.784  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4000_4.mol2'             'ZINC40825019'
     71.63     -70.24       2.00       0.00       0.00       5.21       2.18      -0.00       4.95    1.376  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4001_2.mol2'             'ZINC43034898'
     54.07     -52.02       0.75       0.00       0.00       4.18       1.40      -0.00       6.62    1.392  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4002_1.mol2'             'ZINC43036733'
     57.81     -49.84       3.00       0.00       0.00       0.00       1.38      -0.00       1.47    1.560  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4003_4.mol2'             'ZINC33859852'
    -29.25     -64.67       3.38       0.00       0.00       4.98       1.58    -100.00       4.09    0.944  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4004_5.mol2'             'ZINC43209491'
     51.79     -42.25       3.00       0.32       0.00       0.01       0.72      -0.00       1.03    0.936  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4005_4.mol2'             'ZINC43289270'
     62.04     -51.40       4.14       0.00       0.00       0.00       1.30      -0.00       0.82    0.948  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4006_2.mol2'             'ZINC43289509'
     61.72     -52.33       3.81       0.00       0.00       0.00       1.57      -0.00       1.12    0.764  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4007_2.mol2'             'ZINC43289515'
     58.32     -50.69       3.00       0.00       0.00       0.00       0.89      -0.00       0.31    0.820  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4008_1.mol2'             'ZINC43291189'
     65.71     -61.64       1.98       0.00       0.00       0.46       3.03      -0.00       4.67    0.796  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4009_3.mol2'             'ZINC44252137'
     62.76     -70.79       0.99       0.00       0.00       7.70       2.61      -0.00       1.90    1.216  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4010_5.mol2'             'ZINC47613650'
    -40.97     -57.61       1.18       0.00       0.00       2.87       2.21    -100.00       5.15    1.096  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4011_5.mol2'             'ZINC49799258'
     64.46     -62.65       1.16       0.00       0.00      24.05       2.24      -0.00      26.74    1.172  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4012_2.mol2'             'ZINC45626243'
     67.22     -62.45       2.03       0.00       0.00       5.06       1.15      -0.00       4.51    1.100  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4013_1.mol2'             'ZINC54409653'
     54.63     -47.55       2.51       0.00       0.00       4.00       0.85      -0.00       5.26    1.220  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4014_3.mol2'             'ZINC54409701'
     49.59     -48.81       1.00       0.00       0.00       0.18       2.58      -0.00       3.12    0.916  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4015_3.mol2'             'ZINC54581142'
     20.15     -20.88       0.00       0.00       0.00       0.11       0.45      -0.00       0.14    0.900  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4016_1.mol2'             'ZINC54726728'
     75.84     -65.98       4.00       0.00       0.00       0.00       1.22      -0.00       0.30    1.492  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4017_2.mol2'             'ZINC12506712'
     59.71     -51.08       2.92       0.00       0.00       3.06       1.63      -0.00       6.20    1.280  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4018_2.mol2'             'ZINC58156425'
     74.29     -71.77       1.00       0.00       0.00       5.13       2.49      -0.00       8.05    1.232  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4019_1.mol2'             'ZINC58380001'
     36.52     -35.78       0.81       0.00       0.00       0.90       1.08      -0.00       0.99    0.808  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4020_1.mol2'             'ZINC05947315'
     69.40     -55.81       5.23       0.00       0.00       0.00       2.40      -0.00       2.70    0.752  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4021_3.mol2'             'ZINC59460646'
     52.09     -52.46       0.99       0.00       0.00       1.28       1.73      -0.00       1.40    1.276  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4022_4.mol2'             'ZINC63692073'
     61.55     -62.23       0.00       0.00       0.00       3.08       1.31      -0.00       5.02    1.156  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4023_3.mol2'             'ZINC64160345'
     41.12     -42.97       0.00       0.00       0.00       0.00       1.14      -0.00       0.42    1.060  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4024_5.mol2'             'ZINC64166806'
     42.71     -44.58       0.00       0.00       0.00       0.01       1.06      -0.00       0.26    1.028  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4025_1.mol2'             'ZINC64166817'
     59.64     -62.00       0.00       0.00       0.00       0.64       1.81      -0.00       1.33    1.164  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4026_1.mol2'             'ZINC64237680'
     43.23     -44.96       0.94       0.00       0.00       4.96       2.63      -0.00       5.66    1.276  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4027_2.mol2'             'ZINC65593561'
     64.28     -63.97       1.00       0.00       0.00       5.93       1.16      -0.00       4.76    1.192  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4028_1.mol2'             'ZINC65770657'
     52.54     -51.22       2.00       0.00       0.00       1.13       2.14      -0.00       0.71    1.204  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4029_4.mol2'             'ZINC67480828'
     63.73     -62.74       1.46       0.00       0.00       6.43       1.18      -0.00       5.30    1.304  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4030_2.mol2'             'ZINC67542469'
     57.73     -58.87       1.94       0.00       0.00      11.49       0.31      -0.00       5.17    1.288  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4031_3.mol2'             'ZINC67542538'
     70.50     -69.08       1.00       0.00       0.00       3.09       1.90      -0.00       5.31    1.040  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4032_1.mol2'             'ZINC67550563'
     50.62     -49.16       0.99       0.02       0.00       0.00       1.52      -0.00       1.46    0.832  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4033_5.mol2'             'ZINC07880115'
     55.69     -52.77       1.00       0.00       0.00       2.81       1.74      -0.00       6.21    1.056  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4034_3.mol2'             'ZINC08161150'
     54.32     -47.35       2.73       0.00       0.00       0.00       0.87      -0.00       0.53    0.860  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4035_2.mol2'             'ZINC08309948'
     73.85     -73.03       0.78       0.00       0.00       0.00       1.93      -0.00       2.33    1.668  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4036_3.mol2'             'ZINC08747047'
     66.72     -63.17       3.00       0.00       0.00       2.51       2.00      -0.00       1.05    1.552  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4037_2.mol2'             'ZINC12691710'
     49.92     -45.55       1.90       0.00       0.00       0.00       1.71      -0.00       2.07    0.828  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4038_1.mol2'             'ZINC20018172'
     50.28     -50.62       1.00       0.00       0.00      24.35       2.91      -0.00      26.44    1.764  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4039_4.mol2'             'ZINC20465830'
     50.60     -41.60       3.76       0.00       0.00       1.54       1.36      -0.00       1.96    1.228  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4040_3.mol2'             'ZINC20873188'
     57.34     -57.03       1.00       0.00       0.00       9.55       1.54      -0.00       9.95    0.964  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4041_5.mol2'             'ZINC24985842'
     57.55     -55.10       1.00       0.00       0.00       9.23       0.62      -0.00       9.81    0.580  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4042_2.mol2'             'ZINC24985846'
     50.89     -47.13       1.84       0.00       0.00       0.13       1.49      -0.00       1.35    0.940  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4043_4.mol2'             'ZINC28914821'
     44.21     -40.34       1.95       0.00       0.00       0.00       1.08      -0.00       0.16    0.544  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4044_2.mol2'             'ZINC29334563'
     55.95     -51.69       1.79       0.00       0.00       3.02       3.11      -0.00       7.12    1.104  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4045_1.mol2'             'ZINC32542212'
     54.17     -52.41       1.21       0.00       0.00       0.04       1.19      -0.00       0.56    0.824  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4046_5.mol2'             'ZINC39747846'
     50.21     -45.51       2.03       0.00       0.00       0.00       2.24      -0.00       3.04    0.784  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4047_2.mol2'             'ZINC40621406'
     60.25     -61.34       1.00       0.00       0.00       0.00       3.04      -0.00       1.99    1.456  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4048_5.mol2'             'ZINC40777108'
     57.83     -55.50       1.67       0.00       0.00       0.00       2.33      -0.00       1.98    1.488  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4049_3.mol2'             'ZINC40777109'
     45.25     -37.69       3.00       0.00       0.00       0.00       2.25      -0.00       3.07    0.444  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4050_3.mol2'             'ZINC42434209'
     47.98     -49.00       0.30       0.00       0.00       0.02       1.12      -0.00       0.32    1.124  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4051_4.mol2'             'ZINC33886910'
     43.83     -44.08       0.96       0.00       0.00       0.01       1.73      -0.00       0.26    1.100  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4052_3.mol2'             'ZINC33886911'
     46.44     -43.09       1.96       0.00       0.00       0.00       1.49      -0.00       0.41    0.940  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4053_1.mol2'             'ZINC45066521'
     35.61     -37.60       0.34       0.00       0.00       0.00       3.40      -0.00       3.79    0.748  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4054_4.mol2'             'ZINC45666608'
     60.70     -60.69       0.96       0.00       0.00       2.27       1.34      -0.00       1.13    1.104  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4055_1.mol2'             'ZINC48026436'
     59.89     -60.77       1.00       0.00       0.00       0.56       2.51      -0.00       1.69    1.092  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4056_2.mol2'             'ZINC48026438'
     49.28     -48.83       1.00       0.00       0.00       5.03       0.85      -0.00       4.17    0.944  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4057_1.mol2'             'ZINC48180943'
     53.00     -42.63       4.00       0.00       0.00       5.81       1.71      -0.00       6.99    1.048  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4058_2.mol2'             'ZINC52907307'
     53.25     -50.32       2.00       0.00       0.00       0.25       2.08      -0.00       1.34    1.472  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4059_5.mol2'             'ZINC53070503'
     47.68     -64.39       0.54       0.00       0.00      26.22       0.84      -0.00       9.36    0.932  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4060_3.mol2'             'ZINC56606966'
     43.43     -60.82       0.67       0.00       0.00      26.23       1.07      -0.00       8.99    0.884  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4061_2.mol2'             'ZINC56606967'
     64.20     -61.38       1.93       0.00       0.00       4.87       1.53      -0.00       4.97    1.064  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4062_1.mol2'             'ZINC17290901'
     56.80     -53.71       1.75       0.00       0.00       4.75       1.24      -0.00       4.94    1.116  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4063_4.mol2'             'ZINC27554997'
     62.11     -51.78       4.42       0.00       0.00       7.03       2.04      -0.00       5.13    1.148  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4064_1.mol2'             'ZINC17290458'
     40.27     -39.44       1.60       0.00       0.00       4.00       1.88      -0.00       2.77    1.028  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4065_1.mol2'             'ZINC61689358'
     29.00     -31.16       1.83       0.00       0.00       6.27       2.11      -0.00       2.83    0.860  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4066_3.mol2'             'ZINC61689359'
     46.46     -43.16       1.59       0.00       0.00       0.00       2.37      -0.00       3.26    0.928  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4067_4.mol2'             'ZINC62069446'
     40.62     -46.01       1.99       0.00       0.00      12.33       1.41      -0.00       3.79    0.668  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4068_2.mol2'             'ZINC63161680'
     42.08     -41.47       4.00       0.00       0.00      12.46       1.38      -0.00       3.83    0.872  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4069_4.mol2'             'ZINC63162414'
     48.66     -47.14       1.06       0.00       0.00       0.00       0.91      -0.00       0.15    0.900  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4070_5.mol2'             'ZINC63281369'
     39.39     -34.77       2.00       0.00       0.00       0.00       2.27      -0.00       3.16    0.536  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4071_3.mol2'             'ZINC63676487'
     61.25     -58.47       1.00       0.00       0.00       0.00       1.19      -0.00       2.07    1.180  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4072_3.mol2'             'ZINC63755391'
     28.32     -30.85       0.37       0.00       0.00       1.42       1.22      -0.00       0.21    0.860  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4073_5.mol2'             'ZINC63800245'
     56.75     -52.90       1.37       0.00       0.00       0.00       0.33      -0.00       0.34    0.840  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4074_3.mol2'             'ZINC63800247'
     49.21     -48.51       1.00       0.00       0.00       0.11       1.23      -0.00       0.27    0.852  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4075_5.mol2'             'ZINC63800249'
     37.97     -35.47       1.00       0.00       0.00       0.00       0.37      -0.00       0.24    0.872  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4076_2.mol2'             'ZINC63800251'
     57.66     -57.24       0.91       0.00       0.00       1.27       1.03      -0.00       0.94    0.992  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4077_3.mol2'             'ZINC64380752'
     57.29     -56.31       0.99       0.00       0.00       0.00       1.90      -0.00       1.18    1.224  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4078_2.mol2'             'ZINC52831762'
     44.78     -37.56       2.47       0.00       0.00       0.00       1.09      -0.00       0.28    1.088  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4079_1.mol2'             'ZINC65370832'
     58.21     -57.88       0.99       0.00       0.00       0.00       2.12      -0.00       1.60    1.456  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4080_5.mol2'             'ZINC66156370'
     54.30     -52.13       1.50       0.00       0.00       0.00       2.09      -0.00       1.23    1.460  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4081_3.mol2'             'ZINC66156373'
     39.06     -44.53       2.00       0.00       0.00      12.02       1.63      -0.00       3.82    0.504  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4082_2.mol2'             'ZINC66402428'
     19.54     -21.77       0.00       0.00       0.00       0.76       1.10      -0.00       0.73    0.600  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4083_5.mol2'             'ZINC04087203'
     51.26     -49.76       0.98       0.00       0.00       0.00       1.23      -0.00       0.86    0.760  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4084_2.mol2'             'ZINC05267926'
     36.53     -44.90       0.00       0.00       0.00       7.37       0.86      -0.00       0.73    0.696  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4085_5.mol2'             'ZINC10699595'
     61.63     -53.69       2.53       0.69       0.00       0.00       0.99      -0.00       0.00    1.212  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4086_3.mol2'             'ZINC12293288'
     53.17     -54.60       0.00       0.00       0.00       0.00       1.37      -0.00       1.30    1.168  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4087_4.mol2'             'ZINC14748784'
     36.32     -33.28       1.46       0.00       0.00       0.00       0.83      -0.00       0.32    0.624  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4088_3.mol2'             'ZINC35047413'
     49.87     -49.39       2.00       0.00       0.00       4.59       1.09      -0.00       1.25    0.740  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4089_4.mol2'             'ZINC36629470'
     41.27     -36.20       2.00       0.00       0.00       0.04       1.95      -0.00       3.01    0.772  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4090_5.mol2'             'ZINC38050481'
     42.43     -42.86       0.00       0.00       0.00       0.00       1.76      -0.00       3.06    0.836  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4091_2.mol2'             'ZINC38050482'
     64.28     -59.77       1.72       0.00       0.00       0.02       2.17      -0.00       3.70    1.212  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4092_3.mol2'             'ZINC40017889'
     59.68     -58.21       1.00       0.00       0.00       0.01       2.27      -0.00       3.01    1.236  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4093_4.mol2'             'ZINC40954777'
     45.82     -49.39       0.00       0.00       0.00       1.43       1.14      -0.00       0.12    0.700  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4094_1.mol2'             'ZINC42360484'
     64.13     -64.72       0.00       0.00       0.00       5.96       1.41      -0.00       8.19    1.060  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4095_4.mol2'             'ZINC42636594'
     67.99     -62.20       3.00       0.00       0.00       0.35       1.72      -0.00       0.45    0.560  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4096_1.mol2'             'ZINC44164072'
     64.60     -58.50       3.13       0.00       0.00       0.86       1.53      -0.00       0.25    0.932  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4097_3.mol2'             'ZINC44164075'
     49.39     -44.74       2.00       0.00       0.00       0.00       1.81      -0.00       2.03    0.736  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4098_2.mol2'             'ZINC45654565'
     52.46     -40.60       4.00       0.00       0.00       0.00       1.09      -0.00       2.05    0.740  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4099_5.mol2'             'ZINC45654567'
     58.99     -59.02       1.00       0.00       0.00       9.64       1.02      -0.00       8.65    0.952  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4100_4.mol2'             'ZINC46303965'
     -4.51      -3.70       0.00       0.00       0.00      10.68       0.51      -0.00       3.33    0.908  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4101_4.mol2'             'ZINC46749798'
     59.74     -59.27       0.98       0.00       0.00       8.15       1.77      -0.00       9.24    1.112  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4102_3.mol2'             'ZINC46817892'
     49.62     -49.61       1.00       0.00       0.00       7.41       0.54      -0.00       4.35    0.984  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4103_1.mol2'             'ZINC48107337'
     52.14     -49.41       0.99       0.00       0.00       3.31       0.73      -0.00       4.17    1.188  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4104_1.mol2'             'ZINC48107339'
     58.59     -49.55       3.99       0.00       0.00       5.08       1.73      -0.00       4.59    1.120  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4105_1.mol2'             'ZINC48179005'
     63.74     -55.59       3.51       0.00       0.00       4.99       1.74      -0.00       4.35    1.124  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4106_1.mol2'             'ZINC48179007'
     53.71     -50.82       1.77       0.00       0.00       5.07       1.05      -0.00       4.76    1.124  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4107_5.mol2'             'ZINC48179408'
     55.60     -55.39       1.34       0.00       0.00       5.03       1.81      -0.00       4.62    1.160  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4108_3.mol2'             'ZINC48179413'
    -61.80     -39.27       0.00       0.00       0.00       4.39       1.47    -100.00       6.07    0.544  '/tmp/tmpR5ZyO6/gold_soln_decoys_final_m4109_2.mol2'             'ZINC48605024'
