# File containing a listing of the fitness of the top-ranked
# individual for each ligand docked in GOLD.
#
# Format is:
#
#     Score     S(PLP)   S(hbond)     S(cho)   S(metal)  DE(clash)   DE(tors)    DE(con)     intcor     time                               File name                Ligand name

     52.33     -39.47       4.30       0.00       0.00       0.01       0.67      -0.00       1.32    3.336  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3617_2.mol2'             'ZINC57955000'
     47.41     -39.15       3.43       0.00       0.00       1.88       0.09      -0.00       0.01    1.980  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3618_1.mol2'             'ZINC58108738'
     54.86     -45.08       3.66       0.00       0.00       0.03       0.58      -0.00       0.01    3.228  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3619_1.mol2'             'ZINC58114043'
     49.52     -40.65       3.00       0.00       0.00       0.00       0.07      -0.00       0.02    3.052  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3620_2.mol2'             'ZINC55086544'
     55.50     -43.58       4.96       0.00       0.00       3.77       0.09      -0.00       1.00    3.120  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3621_2.mol2'             'ZINC61714157'
     24.93     -22.79       0.00       0.95       0.00       0.00       0.56      -0.00       0.41    2.024  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3622_1.mol2'             'ZINC61871364'
     54.99     -48.77       2.97       0.00       0.00       0.00       1.34      -0.00       0.00    4.832  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3623_3.mol2'             'ZINC61913110'
     48.16     -43.06       1.89       0.95       0.00       0.00       2.06      -0.00       0.66    1.648  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3624_2.mol2'             'ZINC61951960'
     45.79     -42.59       1.47       0.00       0.00       0.00       0.95      -0.00       0.68    2.712  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3625_4.mol2'             'ZINC61951961'
     43.55     -38.75       3.29       0.00       0.00       3.31       0.91      -0.00       0.06    4.152  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3626_5.mol2'             'ZINC62099928'
     31.95     -27.10       2.00       0.00       0.00       0.00       0.57      -0.00       0.00    1.104  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3627_3.mol2'             'ZINC62535055'
     43.19     -35.43       2.99       0.00       0.00       0.00       0.61      -0.00       0.00    1.120  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3628_2.mol2'             'ZINC62535058'
     40.46     -31.86       3.00       0.00       0.00       0.00       0.22      -0.00       0.05    2.764  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3629_3.mol2'             'ZINC62904061'
     48.43     -40.01       2.00       1.00       0.00       0.00       0.30      -0.00       0.01    2.036  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3630_1.mol2'             'ZINC63214614'
     -1.95       2.11       0.26       0.00       0.00      27.68       0.43      -0.00      27.91    4.496  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3631_1.mol2'             'ZINC04200022'
      0.27       3.00       1.41       0.00       0.00      19.00       0.46      -0.00      18.97    3.932  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3632_5.mol2'             'ZINC04437120'
     52.54     -51.51       1.00       0.00       0.00       0.00       0.98      -0.00       0.00    5.052  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3633_4.mol2'             'ZINC09303994'
     -4.89       5.55       0.22       0.00       0.00       1.66       0.50      -0.00       2.65    2.948  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3634_2.mol2'             'ZINC14770076'
     50.58     -44.83       1.99       0.00       0.00       0.00       0.13      -0.00       0.03    2.456  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3635_3.mol2'             'ZINC19482942'
     52.31     -43.68       2.98       0.00       0.00       0.00       2.19      -0.00       4.10    2.596  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3636_3.mol2'             'ZINC20023780'
     38.40     -35.81       0.99       0.00       0.00       0.08       1.54      -0.00       2.76    2.456  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3637_1.mol2'             'ZINC22434518'
     59.93     -49.31       3.72       0.39       0.00       0.00       0.91      -0.00       0.08    5.416  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3638_2.mol2'             'ZINC12734568'
     48.60     -47.06       1.00       0.00       0.00       0.00       2.22      -0.00       2.99    3.140  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3639_5.mol2'             'ZINC35367922'
     41.45     -42.63       0.00       0.00       0.00       0.00       3.66      -0.00       6.13    3.096  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3640_2.mol2'             'ZINC35368331'
     49.19     -47.70       0.96       0.00       0.00       0.00       0.71      -0.00       0.05    2.748  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3641_3.mol2'             'ZINC36413169'
     50.63     -43.58       0.99       1.99       0.00       0.85       0.53      -0.00       0.00    3.452  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3642_4.mol2'             'ZINC36762111'
     37.44     -29.34       2.75       0.00       0.00       0.00       0.08      -0.00       0.01    1.880  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3643_1.mol2'             'ZINC37014352'
     40.41     -38.29       0.75       0.00       0.00       0.00       0.06      -0.00       0.00    1.976  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3644_3.mol2'             'ZINC37352572'
     48.42     -45.44       1.00       0.00       0.00       0.00       0.03      -0.00       0.01    2.008  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3645_1.mol2'             'ZINC37563241'
     48.30     -42.34       1.99       0.00       0.00       0.00       2.34      -0.00       4.65    3.712  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3646_1.mol2'             'ZINC37580962'
     56.34     -48.12       3.16       0.00       0.00       0.00       0.63      -0.00       0.00    1.128  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3647_2.mol2'             'ZINC37635527'
     30.02     -30.43       0.61       0.00       0.00       1.62       2.30      -0.00       3.98    1.188  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3648_3.mol2'             'ZINC37929234'
     53.86     -52.35       1.00       0.00       0.00       0.00       0.77      -0.00       0.04    2.504  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3649_1.mol2'             'ZINC38827271'
     47.37     -46.74       1.20       0.00       0.00       0.00       1.52      -0.00       0.05    4.108  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3650_1.mol2'             'ZINC38980976'
     21.86     -17.37       0.93       0.91       0.00       0.00       0.73      -0.00       0.42    2.012  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3651_3.mol2'             'ZINC39314635'
     32.40     -30.99       1.13       0.00       0.00       0.00       1.23      -0.00       0.47    2.868  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3652_3.mol2'             'ZINC39777993'
     51.53     -42.90       3.00       0.00       0.00       0.00       0.22      -0.00       0.06    2.132  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3653_2.mol2'             'ZINC40713444'
     37.66     -30.89       2.32       0.00       0.00       0.00       0.66      -0.00       1.15    2.708  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3654_5.mol2'             'ZINC42075832'
     37.62     -32.29       1.91       0.00       0.00       0.00       0.21      -0.00       0.02    3.352  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3655_4.mol2'             'ZINC42100401'
     52.00     -52.51       0.00       0.00       0.00       0.00       0.85      -0.00       1.19    3.816  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3656_5.mol2'             'ZINC49640820'
     31.82     -33.34       0.00       0.00       0.00       0.00       1.34      -0.00       1.16    3.540  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3657_3.mol2'             'ZINC49646467'
     67.53     -56.31       3.93       0.00       0.00       0.03       0.27      -0.00       0.01    2.836  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3658_3.mol2'             'ZINC50224271'
     36.40     -31.32       2.01       0.00       0.00       7.39       0.78      -0.00       8.00    1.252  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3659_3.mol2'             'ZINC52854312'
     37.71     -33.71       1.85       0.00       0.00       0.00       0.77      -0.00       0.01    1.272  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3660_2.mol2'             'ZINC53714934'
     49.31     -43.32       2.69       0.00       0.00       1.99       0.53      -0.00       0.96    1.640  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3661_1.mol2'             'ZINC54762336'
     47.95     -46.33       1.00       0.00       0.00       0.00       2.69      -0.00       3.99    3.188  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3662_4.mol2'             'ZINC58020896'
     42.58     -39.72       0.00       1.18       0.00       0.01       0.36      -0.00       0.07    3.068  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3663_2.mol2'             'ZINC36108221'
     40.62     -42.07       0.01       0.00       0.00       0.00       1.90      -0.00       2.32    2.804  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3664_2.mol2'             'ZINC42135883'
     49.24     -49.05       0.99       0.00       0.00       0.00       1.43      -0.00       0.07    1.880  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3665_2.mol2'             'ZINC42135901'
     68.37     -64.37       1.89       0.00       0.00       0.00       0.90      -0.00       0.13    3.480  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3666_3.mol2'             'ZINC58880117'
     46.14     -44.19       1.00       0.00       0.00       0.00       0.55      -0.00       0.05    2.212  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3667_1.mol2'             'ZINC19962469'
     27.19     -24.68       1.00       0.00       0.00       0.00       0.25      -0.00       0.02    2.116  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3668_3.mol2'             'ZINC19962469'
      2.82      -4.98       0.35       0.00       0.00       2.05       1.23      -0.00       1.30    2.196  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3669_3.mol2'             'ZINC15782507'
     39.37     -37.21       1.03       0.00       0.00       0.00       0.46      -0.00       0.00    1.908  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3670_5.mol2'             'ZINC61409426'
     52.45     -46.38       2.77       0.00       0.00       0.00       1.14      -0.00       0.04    2.828  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3671_3.mol2'             'ZINC61916416'
     25.67     -26.19       0.00       0.00       0.00       0.00       0.27      -0.00       0.01    2.624  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3672_2.mol2'             'ZINC63134597'
     51.66     -51.74       0.00       0.00       0.00       0.00       0.05      -0.00       0.00    2.312  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3673_2.mol2'             'ZINC64044476'
     31.99     -28.96       1.06       0.00       0.00       0.00       0.45      -0.00       0.76    3.880  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3674_1.mol2'             'ZINC64735014'
     47.78     -43.25       2.00       0.00       0.00       0.00       0.74      -0.00       0.02    2.348  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3675_3.mol2'             'ZINC65217013'
     36.87     -38.55       0.00       0.00       0.00       0.00       0.85      -0.00       0.02    3.388  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3676_3.mol2'             'ZINC65217015'
     48.90     -43.95       2.05       0.00       0.00       0.00       0.63      -0.00       0.06    1.220  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3677_1.mol2'             'ZINC65387110'
     34.15     -39.08       0.82       0.00       0.00       4.15       1.76      -0.00       0.16    2.492  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3678_2.mol2'             'ZINC65410936'
     52.56     -53.50       0.21       0.00       0.00       0.00       0.78      -0.00       0.00    4.772  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3679_2.mol2'             'ZINC65529921'
     42.49     -36.69       2.00       0.00       0.00       2.31       0.73      -0.00       3.57    2.936  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3680_2.mol2'             'ZINC66160717'
     43.74     -41.79       1.00       0.00       0.00       0.00       0.73      -0.00       0.19    2.580  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3681_1.mol2'             'ZINC66531863'
     51.92     -54.91       0.00       0.00       0.00       0.12       1.49      -0.00       0.12    7.736  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3682_4.mol2'             'ZINC06885848'
     41.43     -45.69       0.00       0.00       0.00       0.00       2.18      -0.00       0.10    7.796  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3683_5.mol2'             'ZINC06885853'
     34.78     -38.85       1.00       0.00       0.00       4.62       1.40      -0.00       0.22    7.880  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3684_2.mol2'             'ZINC12531575'
     23.66     -22.83       0.83       0.00       0.00       0.00       0.93      -0.00       0.20    4.444  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3685_3.mol2'             'ZINC12580316'
     38.04     -45.20       0.00       1.00       0.00      12.68       2.04      -0.00       6.59    5.364  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3686_5.mol2'             'ZINC13479831'
     45.04     -46.53       2.00       0.00       0.00       5.03       1.83      -0.00       1.20    5.740  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3687_5.mol2'             'ZINC19569622'
     61.63     -59.58       1.00       0.00       0.00       0.00       0.53      -0.00       0.11    7.060  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3688_3.mol2'             'ZINC19607701'
     71.49     -72.17       1.00       0.00       0.00       0.00       1.89      -0.00       0.11    9.548  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3689_1.mol2'             'ZINC20906374'
     56.92     -57.33       0.99       0.00       0.00       0.87       1.69      -0.00       0.87    7.288  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3690_4.mol2'             'ZINC34992189'
     36.99     -32.97       2.00       0.00       0.00       0.00       2.54      -0.00       3.04    4.644  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3691_1.mol2'             'ZINC36880836'
     54.72     -54.36       0.95       0.00       0.00       1.10       1.16      -0.00       0.93    6.384  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3692_4.mol2'             'ZINC36945554'
     41.89     -40.80       1.02       0.00       0.00       1.87       1.38      -0.00       2.66    3.664  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3693_1.mol2'             'ZINC36961985'
     17.32     -20.16       0.00       0.00       0.00       0.00       1.68      -0.00       0.50    3.308  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3694_2.mol2'             'ZINC36969915'
     61.13     -54.44       2.94       0.00       0.00       0.00       1.64      -0.00       1.13    5.972  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3695_3.mol2'             'ZINC37105980'
     54.97     -57.08       0.98       0.00       0.00       0.79       3.13      -0.00       2.01    5.244  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3696_4.mol2'             'ZINC37311150'
     43.15     -39.00       2.00       0.00       0.00       0.06       1.25      -0.00       0.71    3.580  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3697_3.mol2'             'ZINC37712026'
     48.11     -48.13       1.00       0.00       0.00       1.66       1.10      -0.00       0.85    7.688  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3698_4.mol2'             'ZINC37848874'
    -40.29     -61.35       0.00       0.00       0.00       4.80       0.57    -100.00       4.30    3.420  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3699_3.mol2'             'ZINC03206348'
     50.16     -48.22       1.41       0.00       0.00       0.00       2.11      -0.00       0.51    6.268  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3700_1.mol2'             'ZINC37984842'
     59.83     -58.54       0.99       0.00       0.00       0.00       1.34      -0.00       0.75    7.044  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3701_1.mol2'             'ZINC40906313'
     51.63     -48.06       2.00       0.00       0.00       0.00       2.09      -0.00       1.17    8.008  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3702_3.mol2'             'ZINC42361633'
     56.80     -55.94       1.00       0.00       0.00       0.13       1.50      -0.00       0.98    6.648  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3703_3.mol2'             'ZINC42398069'
     54.92     -50.00       2.00       0.00       0.00       0.01       1.88      -0.00       2.16    7.132  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3704_3.mol2'             'ZINC43028032'
     40.48     -44.69       1.92       0.00       0.00       8.20       1.39      -0.00       0.35    6.648  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3705_2.mol2'             'ZINC43259899'
     45.64     -44.74       1.55       0.00       0.00       0.16       2.34      -0.00       1.08   10.716  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3706_2.mol2'             'ZINC43262255'
     53.96     -49.15       1.98       0.00       0.00       0.00       0.81      -0.00       0.33    5.032  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3707_1.mol2'             'ZINC43287198'
     45.86     -41.56       2.00       0.00       0.00       0.00       0.94      -0.00       0.19    4.436  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3708_3.mol2'             'ZINC43287212'
     32.63     -31.80       2.00       0.47       0.00       7.13       1.08      -0.00       2.72    6.652  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3709_2.mol2'             'ZINC43287545'
     36.06     -34.90       1.00       0.99       0.00       2.51       1.41      -0.00       0.52    6.940  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3710_5.mol2'             'ZINC43365013'
     48.87     -49.12       3.00       0.00       0.00       5.89       2.74      -0.00       2.11   10.272  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3711_2.mol2'             'ZINC43415928'
     59.01     -54.91       2.00       0.00       0.00       0.13       1.52      -0.00       1.01    5.928  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3712_3.mol2'             'ZINC44163624'
     54.20     -54.34       1.21       0.00       0.00       2.21       1.27      -0.00       0.99    3.456  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3713_3.mol2'             'ZINC44165011'
     51.77     -50.15       1.19       0.00       0.00       4.82       1.11      -0.00       4.22    5.300  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3714_1.mol2'             'ZINC44730577'
     48.38     -43.24       1.72       0.00       0.00       0.00       0.42      -0.00       0.74    6.064  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3715_3.mol2'             'ZINC36200757'
     51.45     -52.96       0.00       0.00       0.00       0.00       1.24      -0.00       0.97    5.440  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3716_4.mol2'             'ZINC48416897'
     57.75     -55.05       1.04       0.00       0.00       0.00       0.86      -0.00       1.22    6.848  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3717_3.mol2'             'ZINC48796317'
     55.53     -52.02       2.00       0.00       0.00       0.44       1.91      -0.00       1.23    6.508  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3718_1.mol2'             'ZINC49596492'
     58.27     -54.54       2.00       0.00       0.00       1.16       2.02      -0.00       2.72    3.276  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3719_1.mol2'             'ZINC49966460'
     13.07     -16.41       0.00       0.00       0.00       5.04       0.96      -0.00       3.61    5.948  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3720_5.mol2'             'ZINC50053107'
     62.84     -56.40       2.99       0.00       0.00       0.13       1.61      -0.00       0.82    4.936  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3721_2.mol2'             'ZINC51996906'
     54.67     -47.22       3.00       0.00       0.00       0.00       1.08      -0.00       0.47    6.804  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3722_3.mol2'             'ZINC52149457'
     63.27     -62.88       0.32       0.00       0.00       2.92       2.13      -0.00       6.60    4.788  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3723_2.mol2'             'ZINC55887918'
     58.52     -56.42       1.00       0.00       0.00       0.00       0.54      -0.00       0.18    6.616  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3724_1.mol2'             'ZINC07664976'
     52.06     -50.67       1.00       0.00       0.00       1.56       0.60      -0.00       1.14    8.576  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3725_2.mol2'             'ZINC61362904'
     55.26     -48.35       3.00       0.00       0.00       0.11       2.89      -0.00       3.80    9.800  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3726_5.mol2'             'ZINC61697530'
     54.87     -50.14       2.81       0.00       0.00       1.50       3.25      -0.00       4.29   10.280  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3727_5.mol2'             'ZINC61697575'
     22.87     -23.14       0.98       0.00       0.00       1.35       1.09      -0.00       0.34    2.844  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3728_2.mol2'             'ZINC62848529'
     36.64     -37.10       0.00       0.00       0.00       0.00       0.77      -0.00       1.08    2.600  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3729_2.mol2'             'ZINC63486046'
     35.16     -34.04       0.82       0.00       0.00       0.00       1.49      -0.00       1.65    9.412  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3730_3.mol2'             'ZINC65525925'
     41.49     -42.13       1.00       0.00       0.00       0.00       1.90      -0.00       0.15    7.296  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3731_4.mol2'             'ZINC67448782'
     32.03     -34.38       0.00       0.00       0.00       0.00       1.23      -0.00       0.11    6.516  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3732_4.mol2'             'ZINC06593616'
     67.16     -63.02       2.38       0.00       0.00       2.04       0.66      -0.00       0.34    6.220  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3733_2.mol2'             'ZINC09219033'
     57.45     -50.10       2.19       1.00       0.00       1.71       0.57      -0.00       0.64    5.524  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3734_2.mol2'             'ZINC10061666'
     56.96     -52.38       1.76       0.00       0.00       0.00       0.70      -0.00       0.71   12.880  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3735_4.mol2'             'ZINC12421984'
     65.15     -61.76       1.73       0.00       0.00       0.00       0.98      -0.00       0.16    9.460  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3736_5.mol2'             'ZINC15073548'
     45.66     -40.42       2.00       0.00       0.00       0.00       0.73      -0.00       0.70    7.904  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3737_3.mol2'             'ZINC22635802'
     43.04     -43.80       0.00       0.00       0.00       3.05       0.78      -0.00       3.73    3.204  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3738_1.mol2'             'ZINC37020148'
     48.98     -47.62       1.00       0.00       0.00       0.00       2.52      -0.00       3.27    7.064  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3739_1.mol2'             'ZINC37062935'
     28.15     -24.14       2.00       0.00       0.00       0.00       2.50      -0.00       3.00    4.864  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3740_1.mol2'             'ZINC37581137'
     53.38     -43.01       3.99       0.00       0.00       0.00       1.82      -0.00       2.03    5.684  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3741_2.mol2'             'ZINC37649983'
     20.73     -23.63       0.00       0.00       0.00       2.01       0.68      -0.00       0.47    2.848  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3742_3.mol2'             'ZINC04087223'
     34.85     -36.89       0.00       0.00       0.00       0.00       1.05      -0.00       0.02    5.812  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3743_2.mol2'             'ZINC39916063'
     50.63     -51.24       0.00       0.00       0.00       0.00       0.82      -0.00       1.03    6.276  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3744_1.mol2'             'ZINC39972243'
     52.87     -44.07       3.28       0.00       0.00       0.00       2.05      -0.00       3.03    5.760  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3745_2.mol2'             'ZINC40621282'
     50.48     -48.53       1.00       0.00       0.00       0.00       0.57      -0.00       0.08    6.588  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3746_2.mol2'             'ZINC42399468'
     49.29     -45.50       3.00       0.00       0.00       3.31       1.35      -0.00       0.81    4.024  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3747_2.mol2'             'ZINC43285875'
     46.60     -39.23       2.92       0.00       0.00       0.00       0.95      -0.00       0.16    6.240  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3748_1.mol2'             'ZINC44362466'
     43.50     -38.91       2.14       0.00       0.00       0.00       2.42      -0.00       2.99    2.744  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3749_1.mol2'             'ZINC44563409'
     46.37     -42.53       1.48       0.00       0.00       0.01       1.80      -0.00       3.01    2.976  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3750_3.mol2'             'ZINC11423947'
     52.46     -50.12       2.01       0.00       0.00      10.47       0.84      -0.00       8.27    4.384  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3751_2.mol2'             'ZINC55888234'
     51.00     -53.89       0.00       0.00       0.00       7.81       1.53      -0.00       7.97    7.272  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3752_4.mol2'             'ZINC55888335'
     51.57     -49.90       0.86       0.00       0.00       6.33       1.33      -0.00       7.83    6.496  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3753_2.mol2'             'ZINC56606968'
     64.51     -54.77       3.83       0.00       0.00       4.03       1.92      -0.00       6.12    9.748  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3754_4.mol2'             'ZINC58545939'
     49.17     -49.55       0.99       0.00       0.00       1.03       2.01      -0.00       1.69    6.276  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3755_3.mol2'             'ZINC43170671'
     51.31     -53.32       0.00       0.00       0.00       0.01       1.93      -0.00       1.86    6.216  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3756_3.mol2'             'ZINC43170673'
     44.07     -42.88       3.96       0.00       0.00      10.56       1.87      -0.00       3.60    6.332  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3757_3.mol2'             'ZINC60582425'
     49.94     -45.18       2.00       0.00       0.00       0.02       0.65      -0.00       0.07    6.908  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3758_4.mol2'             'ZINC61089158'
     49.47     -45.83       2.40       0.00       0.00       0.00       1.89      -0.00       0.12    6.348  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3759_2.mol2'             'ZINC61595109'
     46.41     -47.00       0.00       1.00       0.00      10.99       1.39      -0.00       8.01    9.300  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3760_2.mol2'             'ZINC48390212'
     39.21     -37.04       1.00       0.00       0.00       0.00       1.93      -0.00       3.02    5.588  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3761_2.mol2'             'ZINC61882593'
     47.36     -43.77       2.00       0.00       0.00       0.00       2.80      -0.00       3.20    5.284  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3762_2.mol2'             'ZINC61982732'
     52.73     -46.96       2.50       0.00       0.00       0.00       2.46      -0.00       3.18    5.464  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3763_3.mol2'             'ZINC61982736'
     55.48     -50.19       2.26       0.00       0.00       3.13       1.45      -0.00       4.55    9.304  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3764_1.mol2'             'ZINC62649923'
     48.00     -37.81       3.78       0.00       0.00       1.32       1.73      -0.00       3.61    3.760  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3765_2.mol2'             'ZINC63161775'
     52.15     -51.48       0.46       0.00       0.00       0.53       1.86      -0.00       3.54    7.516  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m3766_1.mol2'             'ZINC63161834'
