# File containing a listing of the fitness of the top-ranked
# individual for each ligand docked in GOLD.
#
# Format is:
#
#     Score     S(PLP)   S(hbond)     S(cho)   S(metal)  DE(clash)   DE(tors)    DE(con)     intcor     time                               File name                Ligand name

     57.16     -68.19       0.00       0.00       0.00       5.13       2.01     -10.00       7.29    9.940  '/tmp/tmpss1ERn/gold_soln_decoys_final_m427_1.mol2'             'ZINC35069339'
     63.71     -70.09       1.66       0.00       0.00       5.71       2.99     -10.00       9.41   11.348  '/tmp/tmpss1ERn/gold_soln_decoys_final_m428_2.mol2'             'ZINC35070314'
     56.13     -66.63       0.00       0.00       0.00       0.00       1.91     -10.00       3.12   11.272  '/tmp/tmpss1ERn/gold_soln_decoys_final_m429_1.mol2'             'ZINC35646608'
     62.07     -74.22       0.00       0.00       0.00       0.00       3.77     -10.00       5.39   11.484  '/tmp/tmpss1ERn/gold_soln_decoys_final_m430_5.mol2'             'ZINC35664501'
     64.85     -66.99       0.00       0.00       0.00       5.35       1.22      -0.00       5.65   10.376  '/tmp/tmpss1ERn/gold_soln_decoys_final_m431_5.mol2'             'ZINC35860855'
     67.88     -79.49       0.00       0.00       0.00       2.95       1.14     -10.00       3.62    6.124  '/tmp/tmpss1ERn/gold_soln_decoys_final_m432_2.mol2'             'ZINC35920119'
     40.51     -54.43       0.00       0.00       0.00       1.99       1.17     -10.00       0.41    9.076  '/tmp/tmpss1ERn/gold_soln_decoys_final_m433_4.mol2'             'ZINC37006615'
     50.10     -63.39       0.00       0.00       0.00       3.09       1.39     -10.00       2.53    5.684  '/tmp/tmpss1ERn/gold_soln_decoys_final_m434_2.mol2'             'ZINC13135661'
     49.10     -52.03       0.00       0.00       0.00       1.50       1.46      -0.00       1.47   10.436  '/tmp/tmpss1ERn/gold_soln_decoys_final_m435_1.mol2'             'ZINC38685672'
     66.11     -78.18       0.00       0.00       0.00       0.00       2.06     -10.00       2.06    7.380  '/tmp/tmpss1ERn/gold_soln_decoys_final_m436_4.mol2'             'ZINC44943478'
     56.16     -68.60       0.00       0.00       0.00       1.76       2.83     -10.00       4.54    8.404  '/tmp/tmpss1ERn/gold_soln_decoys_final_m437_1.mol2'             'ZINC41585380'
     39.18     -49.34       0.00       0.00       0.00       0.00       0.96     -10.00       1.73    4.032  '/tmp/tmpss1ERn/gold_soln_decoys_final_m438_2.mol2'             'ZINC15319050'
     60.97     -74.18       0.00       0.00       0.00       0.01       3.36     -10.00       3.31    7.984  '/tmp/tmpss1ERn/gold_soln_decoys_final_m439_3.mol2'             'ZINC63221857'
     81.03     -82.76       1.00       0.00       0.00       4.18       1.24      -0.00       1.78    8.728  '/tmp/tmpss1ERn/gold_soln_decoys_final_m440_2.mol2'             'ZINC63270073'
     68.85     -79.92       0.00       0.00       0.00       0.00       1.49     -10.00       1.06    7.696  '/tmp/tmpss1ERn/gold_soln_decoys_final_m441_1.mol2'             'ZINC63350952'
     50.73     -62.92       0.00       0.00       0.00       0.27       3.49     -10.00       4.17    6.548  '/tmp/tmpss1ERn/gold_soln_decoys_final_m442_2.mol2'             'ZINC63361821'
     72.64     -83.66       0.00       0.00       0.00       0.19       2.54     -10.00       4.26    6.264  '/tmp/tmpss1ERn/gold_soln_decoys_final_m443_2.mol2'             'ZINC63361858'
     48.05     -61.71       0.00       0.00       0.00       3.85       2.72     -10.00       5.63    5.456  '/tmp/tmpss1ERn/gold_soln_decoys_final_m444_4.mol2'             'ZINC63362213'
     54.95     -66.46       0.00       0.00       0.00       0.27       1.68     -10.00       2.02   10.192  '/tmp/tmpss1ERn/gold_soln_decoys_final_m445_1.mol2'             'ZINC63362288'
     68.00     -91.00       0.00       0.00       0.00       9.10       2.38     -10.00       0.36    9.612  '/tmp/tmpss1ERn/gold_soln_decoys_final_m446_3.mol2'             'ZINC63373564'
     46.67     -56.84       0.00       0.00       0.00       0.00       2.26     -10.00       4.35    5.004  '/tmp/tmpss1ERn/gold_soln_decoys_final_m447_3.mol2'             'ZINC63374785'
     55.59     -67.91       0.00       0.00       0.00       0.46       1.47     -10.00       1.07    3.988  '/tmp/tmpss1ERn/gold_soln_decoys_final_m448_1.mol2'             'ZINC63375210'
     55.54     -67.81       0.00       0.00       0.00       0.54       1.41     -10.00       1.02    4.032  '/tmp/tmpss1ERn/gold_soln_decoys_final_m449_1.mol2'             'ZINC63375377'
     53.89     -64.64       0.00       0.00       0.00       3.21       1.94     -10.00       6.29    7.172  '/tmp/tmpss1ERn/gold_soln_decoys_final_m450_1.mol2'             'ZINC63375569'
     46.71     -58.71       0.00       0.00       0.00       2.67       2.50     -10.00       5.67    5.300  '/tmp/tmpss1ERn/gold_soln_decoys_final_m451_2.mol2'             'ZINC63375868'
     75.61     -80.72       2.00       0.00       0.00       0.00       1.76     -10.00       2.27   10.576  '/tmp/tmpss1ERn/gold_soln_decoys_final_m452_3.mol2'             'ZINC63384927'
     68.79     -81.31       0.00       0.00       0.00       0.00       2.91     -10.00       3.31    4.556  '/tmp/tmpss1ERn/gold_soln_decoys_final_m453_1.mol2'             'ZINC38966447'
     67.45     -79.49       0.00       0.00       0.00       0.02       3.32     -10.00       4.63    5.796  '/tmp/tmpss1ERn/gold_soln_decoys_final_m454_3.mol2'             'ZINC38980009'
     41.03     -49.16       1.00       0.00       0.00      16.38       1.91     -10.00      19.08    3.740  '/tmp/tmpss1ERn/gold_soln_decoys_final_m455_3.mol2'             'ZINC64428201'
     55.21     -70.08       0.00       0.00       0.00       4.52       1.86     -10.00       2.53    7.344  '/tmp/tmpss1ERn/gold_soln_decoys_final_m456_2.mol2'             'ZINC06014970'
     45.00     -56.12       0.00       0.00       0.00       0.80       2.66     -10.00       4.87    6.508  '/tmp/tmpss1ERn/gold_soln_decoys_final_m457_1.mol2'             'ZINC02100562'
     54.37     -67.38       0.00       0.00       0.00       0.00       4.06     -10.00       5.12    9.016  '/tmp/tmpss1ERn/gold_soln_decoys_final_m458_4.mol2'             'ZINC08920584'
     49.67     -62.24       0.00       0.00       0.00       0.00       3.91     -10.00       5.24    6.876  '/tmp/tmpss1ERn/gold_soln_decoys_final_m459_4.mol2'             'ZINC08920838'
     65.37     -74.44       0.00       1.00       0.00       0.00       1.64     -10.00       1.21   10.760  '/tmp/tmpss1ERn/gold_soln_decoys_final_m460_4.mol2'             'ZINC09286440'
     47.92     -59.67       0.00       0.00       0.00       0.03       3.25     -10.00       4.78    7.928  '/tmp/tmpss1ERn/gold_soln_decoys_final_m461_3.mol2'             'ZINC11667694'
     57.43     -67.81       0.00       0.00       0.00       0.00       0.80     -10.00       1.22    8.224  '/tmp/tmpss1ERn/gold_soln_decoys_final_m462_2.mol2'             'ZINC12658051'
     41.24     -57.72       0.00       0.00       0.00       6.28       0.65     -10.00       1.11    6.572  '/tmp/tmpss1ERn/gold_soln_decoys_final_m463_1.mol2'             'ZINC06244762'
     48.42     -63.86       0.00       0.00       0.00       3.96       2.24     -10.00       2.81    9.984  '/tmp/tmpss1ERn/gold_soln_decoys_final_m464_1.mol2'             'ZINC06280628'
     48.07     -58.34       0.00       0.00       0.00       3.25       1.40     -10.00       5.17    5.072  '/tmp/tmpss1ERn/gold_soln_decoys_final_m465_1.mol2'             'ZINC09330996'
     68.35     -80.94       0.00       0.00       0.00       4.68       1.59     -10.00       5.26    7.964  '/tmp/tmpss1ERn/gold_soln_decoys_final_m466_1.mol2'             'ZINC20106833'
     58.55     -70.46       0.00       0.00       0.00       0.00       1.38     -10.00       0.86    6.896  '/tmp/tmpss1ERn/gold_soln_decoys_final_m467_3.mol2'             'ZINC20393739'
     68.49     -69.03       0.43       0.00       0.00       3.22       2.26      -0.00       5.73   10.768  '/tmp/tmpss1ERn/gold_soln_decoys_final_m468_1.mol2'             'ZINC02946072'
     45.43     -56.17       0.00       0.00       0.00       0.65       2.99     -10.00       5.89    5.032  '/tmp/tmpss1ERn/gold_soln_decoys_final_m469_2.mol2'             'ZINC32644030'
     58.63     -72.79       0.00       0.00       0.00       6.59       3.39     -10.00       9.22    7.836  '/tmp/tmpss1ERn/gold_soln_decoys_final_m470_1.mol2'             'ZINC32971073'
     59.89     -70.86       0.00       0.00       0.00       6.38       2.95     -10.00      10.32   10.092  '/tmp/tmpss1ERn/gold_soln_decoys_final_m471_1.mol2'             'ZINC34692104'
     47.04     -59.54       0.53       0.00       0.00       6.32       2.12     -10.00       6.45    3.660  '/tmp/tmpss1ERn/gold_soln_decoys_final_m472_3.mol2'             'ZINC34734593'
     69.98     -81.34       0.00       0.00       0.00       0.00       2.14     -10.00       2.93   11.040  '/tmp/tmpss1ERn/gold_soln_decoys_final_m473_4.mol2'             'ZINC34748049'
     58.87     -70.44       0.00       0.00       0.00       0.00       2.92     -10.00       4.14    6.268  '/tmp/tmpss1ERn/gold_soln_decoys_final_m474_1.mol2'             'ZINC35493362'
     66.42     -77.19       0.00       0.00       0.00       0.00       1.38     -10.00       1.80    9.804  '/tmp/tmpss1ERn/gold_soln_decoys_final_m475_1.mol2'             'ZINC35555232'
     64.13     -77.46       0.00       0.00       0.00       0.00       2.89     -10.00       2.45    8.976  '/tmp/tmpss1ERn/gold_soln_decoys_final_m476_4.mol2'             'ZINC35562851'
     67.75     -74.85       2.17       0.00       0.00      10.61       2.45     -10.00      11.46   11.736  '/tmp/tmpss1ERn/gold_soln_decoys_final_m477_3.mol2'             'ZINC35636293'
     68.94     -80.29       0.00       0.00       0.00       0.01       1.44     -10.00       1.54   10.192  '/tmp/tmpss1ERn/gold_soln_decoys_final_m478_5.mol2'             'ZINC35870834'
     78.18     -90.10       0.00       0.00       0.00       0.00       1.99     -10.00       2.06    9.760  '/tmp/tmpss1ERn/gold_soln_decoys_final_m479_5.mol2'             'ZINC35939412'
     58.62     -69.12       0.00       0.00       0.00       0.06       2.14     -10.00       3.80   12.768  '/tmp/tmpss1ERn/gold_soln_decoys_final_m480_4.mol2'             'ZINC36019105'
     61.63     -74.61       0.00       0.00       0.00       0.40       1.99     -10.00       1.39   10.688  '/tmp/tmpss1ERn/gold_soln_decoys_final_m481_5.mol2'             'ZINC36068524'
     56.58     -66.73       0.00       1.00       0.00       0.13       2.01     -10.00       1.00   10.608  '/tmp/tmpss1ERn/gold_soln_decoys_final_m482_3.mol2'             'ZINC37006569'
     53.59     -66.50       0.00       0.00       0.00       0.00       4.03     -10.00       5.15    9.724  '/tmp/tmpss1ERn/gold_soln_decoys_final_m483_2.mol2'             'ZINC08920701'
     60.50     -66.73       1.79       0.00       0.00       2.95       1.66     -10.00       4.66    9.048  '/tmp/tmpss1ERn/gold_soln_decoys_final_m484_2.mol2'             'ZINC09777243'
     63.65     -74.80       0.00       0.00       0.00       0.00       2.94     -10.00       4.60   12.380  '/tmp/tmpss1ERn/gold_soln_decoys_final_m485_3.mol2'             'ZINC08596794'
     43.71     -56.28       0.00       0.00       0.00       0.00       3.56     -10.00       4.54    8.496  '/tmp/tmpss1ERn/gold_soln_decoys_final_m486_4.mol2'             'ZINC17297539'
     61.40     -72.02       0.00       0.00       0.00       4.37       1.11     -10.00       5.97   11.304  '/tmp/tmpss1ERn/gold_soln_decoys_final_m487_4.mol2'             'ZINC39198067'
     74.41     -73.04       0.66       0.00       0.00       0.00       2.35      -0.00       4.09    7.676  '/tmp/tmpss1ERn/gold_soln_decoys_final_m488_5.mol2'             'ZINC39198079'
     61.38     -68.61       1.86       0.00       0.00       1.68       1.33     -10.00       1.55    8.868  '/tmp/tmpss1ERn/gold_soln_decoys_final_m489_3.mol2'             'ZINC39623244'
     77.33     -89.69       0.00       0.00       0.00       1.58       1.67     -10.00       2.58    9.912  '/tmp/tmpss1ERn/gold_soln_decoys_final_m490_4.mol2'             'ZINC39636400'
     66.37     -70.69       2.00       0.00       0.00       0.00       1.25     -10.00       1.84   10.764  '/tmp/tmpss1ERn/gold_soln_decoys_final_m491_1.mol2'             'ZINC39677057'
     64.96     -76.61       0.00       0.00       0.00       0.42       1.76     -10.00       2.25   11.620  '/tmp/tmpss1ERn/gold_soln_decoys_final_m492_3.mol2'             'ZINC39696243'
     58.30     -70.82       0.00       0.00       0.00       1.12       1.78     -10.00       1.99   11.132  '/tmp/tmpss1ERn/gold_soln_decoys_final_m493_4.mol2'             'ZINC39696245'
     47.85     -60.98       0.00       0.00       0.00       0.00       3.87     -10.00       4.61    7.240  '/tmp/tmpss1ERn/gold_soln_decoys_final_m494_5.mol2'             'ZINC36704445'
     51.29     -61.67       0.00       0.00       0.00       0.00       2.54     -10.00       4.69    7.324  '/tmp/tmpss1ERn/gold_soln_decoys_final_m495_3.mol2'             'ZINC36704447'
     61.31     -68.53       1.98       0.00       0.00       4.11       2.57     -10.00       6.09   10.628  '/tmp/tmpss1ERn/gold_soln_decoys_final_m496_5.mol2'             'ZINC40322141'
     62.27     -70.60       0.00       1.00       0.00       3.17       3.36     -10.00       8.55   10.192  '/tmp/tmpss1ERn/gold_soln_decoys_final_m497_4.mol2'             'ZINC49488433'
     63.02     -77.01       0.00       0.00       0.00       6.73       2.43     -10.00       7.58    9.032  '/tmp/tmpss1ERn/gold_soln_decoys_final_m498_3.mol2'             'ZINC49508682'
     64.55     -75.77       0.00       0.00       0.00       2.99       1.06     -10.00       3.78    7.788  '/tmp/tmpss1ERn/gold_soln_decoys_final_m499_1.mol2'             'ZINC49508689'
     66.79     -77.72       0.00       0.00       0.00       2.94       1.14     -10.00       4.00    7.508  '/tmp/tmpss1ERn/gold_soln_decoys_final_m500_3.mol2'             'ZINC49508692'
     46.30     -48.57       0.00       0.00       0.00       0.14       2.14      -0.00       2.15   10.272  '/tmp/tmpss1ERn/gold_soln_decoys_final_m501_5.mol2'             'ZINC63142009'
     79.91     -85.49       2.00       0.00       0.00       0.00       3.17     -10.00       4.77   11.176  '/tmp/tmpss1ERn/gold_soln_decoys_final_m502_3.mol2'             'ZINC63236933'
     31.24     -42.18       0.00       0.00       0.00       0.02       2.62     -10.00       4.33    6.996  '/tmp/tmpss1ERn/gold_soln_decoys_final_m503_4.mol2'             'ZINC63375991'
     69.41     -64.32       2.00       0.00       0.00       0.52       2.32      -0.00       3.01   15.404  '/tmp/tmpss1ERn/gold_soln_decoys_final_m504_1.mol2'             'ZINC63584606'
     64.10     -67.41       0.63       0.00       0.00       5.03       0.62      -0.00       1.06    6.632  '/tmp/tmpss1ERn/gold_soln_decoys_final_m505_2.mol2'             'ZINC63625931'
     50.15     -62.65       0.00       0.00       0.00       0.00       1.80     -10.00       1.11    7.424  '/tmp/tmpss1ERn/gold_soln_decoys_final_m506_2.mol2'             'ZINC04012575'
     59.87     -60.45       0.48       0.00       0.00       0.80       1.83      -0.00       1.81    9.540  '/tmp/tmpss1ERn/gold_soln_decoys_final_m507_1.mol2'             'ZINC01572629'
     55.18     -56.99       0.00       0.00       0.00       0.00       1.03      -0.00       0.26    7.596  '/tmp/tmpss1ERn/gold_soln_decoys_final_m508_3.mol2'             'ZINC08789081'
     53.54     -64.26       0.00       0.00       0.00       0.00       0.48     -10.00       0.25    5.280  '/tmp/tmpss1ERn/gold_soln_decoys_final_m509_1.mol2'             'ZINC08856089'
     59.44     -70.60       0.00       0.00       0.00       0.33       0.58     -10.00       0.33    5.956  '/tmp/tmpss1ERn/gold_soln_decoys_final_m510_2.mol2'             'ZINC08952004'
     55.05     -69.58       0.00       0.00       0.00       3.78       0.51     -10.00       0.28    4.720  '/tmp/tmpss1ERn/gold_soln_decoys_final_m511_3.mol2'             'ZINC08952007'
     59.52     -72.30       0.00       0.00       0.00       0.12       1.54     -10.00       0.42    7.652  '/tmp/tmpss1ERn/gold_soln_decoys_final_m512_5.mol2'             'ZINC08964468'
     61.63     -72.38       0.00       0.00       0.00       0.00       0.55     -10.00       0.07    7.688  '/tmp/tmpss1ERn/gold_soln_decoys_final_m513_1.mol2'             'ZINC02408252'
     60.30     -77.90       2.00       0.00       0.00      15.30       0.84     -10.00       3.37   10.424  '/tmp/tmpss1ERn/gold_soln_decoys_final_m514_5.mol2'             'ZINC10068174'
     56.82     -69.65       0.00       0.00       0.00       0.00       1.45     -10.00       0.06    2.788  '/tmp/tmpss1ERn/gold_soln_decoys_final_m515_1.mol2'             'ZINC12378344'
     42.98     -55.09       0.00       0.00       0.00       0.02       2.05     -10.00       1.31    3.056  '/tmp/tmpss1ERn/gold_soln_decoys_final_m516_1.mol2'             'ZINC12659690'
     56.03     -64.54       1.90       0.00       0.00       1.03       3.27     -10.00       3.36   11.604  '/tmp/tmpss1ERn/gold_soln_decoys_final_m517_5.mol2'             'ZINC09302176'
     78.47     -91.94       0.00       0.00       0.00       4.85       1.27     -10.00       3.92    6.224  '/tmp/tmpss1ERn/gold_soln_decoys_final_m518_3.mol2'             'ZINC13741543'
     41.71     -48.91       2.00       0.00       0.00       0.00       2.11     -10.00       1.03    4.016  '/tmp/tmpss1ERn/gold_soln_decoys_final_m519_4.mol2'             'ZINC15229090'
     70.81     -84.15       0.00       0.00       0.00       5.24       2.38     -10.00       6.66    5.128  '/tmp/tmpss1ERn/gold_soln_decoys_final_m520_3.mol2'             'ZINC02577932'
     29.63     -41.96       0.00       0.00       0.00       7.76       3.44     -10.00      12.31    5.832  '/tmp/tmpss1ERn/gold_soln_decoys_final_m521_2.mol2'             'ZINC20550069'
     32.91     -44.09       0.00       0.00       0.00       6.70       2.09     -10.00       9.39    4.268  '/tmp/tmpss1ERn/gold_soln_decoys_final_m522_1.mol2'             'ZINC15861760'
     49.01     -60.00       0.00       0.00       0.00       0.03       0.88     -10.00       0.81    4.172  '/tmp/tmpss1ERn/gold_soln_decoys_final_m523_3.mol2'             'ZINC03290196'
     54.55     -66.34       0.00       0.00       0.00      31.59       0.97     -10.00      31.73    5.744  '/tmp/tmpss1ERn/gold_soln_decoys_final_m524_2.mol2'             'ZINC22456093'
     83.18     -94.44       0.00       0.00       0.00       0.31       1.74     -10.00       2.53    8.752  '/tmp/tmpss1ERn/gold_soln_decoys_final_m525_5.mol2'             'ZINC25145828'
     47.46     -57.46       0.00       0.00       0.00       0.90       3.70     -10.00       6.88    9.120  '/tmp/tmpss1ERn/gold_soln_decoys_final_m526_1.mol2'             'ZINC27241655'
     44.78     -57.13       0.00       0.00       0.00       0.00       1.43     -10.00       0.42    4.856  '/tmp/tmpss1ERn/gold_soln_decoys_final_m527_1.mol2'             'ZINC03097996'
     63.37     -74.80       0.00       0.00       0.00       0.00       2.19     -10.00       2.95    5.972  '/tmp/tmpss1ERn/gold_soln_decoys_final_m528_4.mol2'             'ZINC30822724'
     84.74     -88.90       2.00       0.00       0.00       0.80       3.37     -10.00       7.37    4.500  '/tmp/tmpss1ERn/gold_soln_decoys_final_m529_2.mol2'             'ZINC34698009'
     62.94     -79.24       0.00       0.00       0.00       3.72       3.38     -10.00       4.19    7.696  '/tmp/tmpss1ERn/gold_soln_decoys_final_m530_4.mol2'             'ZINC34698086'
     66.36     -79.02       0.00       0.00       0.00       0.01       2.76     -10.00       2.86    4.432  '/tmp/tmpss1ERn/gold_soln_decoys_final_m531_2.mol2'             'ZINC34757524'
     73.07     -84.19       0.00       0.00       0.00       0.04       2.01     -10.00       2.85    7.188  '/tmp/tmpss1ERn/gold_soln_decoys_final_m532_2.mol2'             'ZINC34757587'
     54.60     -59.07       2.00       0.00       0.00       0.01       0.91     -10.00       1.36    6.004  '/tmp/tmpss1ERn/gold_soln_decoys_final_m533_5.mol2'             'ZINC35316490'
     64.37     -75.47       0.00       0.00       0.00      48.06       2.67     -10.00      52.30    9.044  '/tmp/tmpss1ERn/gold_soln_decoys_final_m534_3.mol2'             'ZINC35703195'
     71.99     -82.80       0.00       0.00       0.00       0.14       1.04     -10.00       0.86    7.928  '/tmp/tmpss1ERn/gold_soln_decoys_final_m535_1.mol2'             'ZINC36139309'
     62.37     -77.06       0.00       0.00       0.00       0.00       3.91     -10.00       3.14    8.840  '/tmp/tmpss1ERn/gold_soln_decoys_final_m536_4.mol2'             'ZINC36637717'
     53.75     -67.60       0.00       0.00       0.00       2.43       1.25     -10.00       1.08    8.496  '/tmp/tmpss1ERn/gold_soln_decoys_final_m537_3.mol2'             'ZINC38714749'
     62.83     -76.75       0.00       0.00       0.00       0.00       3.06     -10.00       1.99    4.532  '/tmp/tmpss1ERn/gold_soln_decoys_final_m538_1.mol2'             'ZINC38917621'
     58.99     -72.13       0.00       0.00       0.00       1.25       2.47     -10.00       3.03    4.128  '/tmp/tmpss1ERn/gold_soln_decoys_final_m539_4.mol2'             'ZINC39237633'
     40.75     -57.24       0.00       0.00       0.00       7.89       2.04     -10.00       5.48    6.568  '/tmp/tmpss1ERn/gold_soln_decoys_final_m540_4.mol2'             'ZINC39404470'
     56.41     -63.17       2.00       0.00       0.00       0.04       2.88     -10.00       2.92    6.704  '/tmp/tmpss1ERn/gold_soln_decoys_final_m541_3.mol2'             'ZINC39712821'
     54.66     -60.13       1.76       0.00       0.00       0.00       1.52     -10.00       2.03    3.196  '/tmp/tmpss1ERn/gold_soln_decoys_final_m542_1.mol2'             'ZINC39737020'
     51.39     -62.29       0.00       0.00       0.00       0.00       1.78     -10.00       2.67    5.748  '/tmp/tmpss1ERn/gold_soln_decoys_final_m543_4.mol2'             'ZINC40148081'
     46.14     -57.30       0.00       0.00       0.00       3.34       1.11     -10.00       4.41    7.448  '/tmp/tmpss1ERn/gold_soln_decoys_final_m544_4.mol2'             'ZINC62587470'
     59.92     -71.34       0.00       0.00       0.00       0.00       2.03     -10.00       2.60    3.020  '/tmp/tmpss1ERn/gold_soln_decoys_final_m545_2.mol2'             'ZINC63240954'
     61.25     -72.78       0.00       0.00       0.00       0.00       1.47     -10.00       1.14    6.348  '/tmp/tmpss1ERn/gold_soln_decoys_final_m546_1.mol2'             'ZINC39946345'
     63.87     -85.85       0.00       0.00       0.00      12.20       1.49     -10.00       3.21    8.120  '/tmp/tmpss1ERn/gold_soln_decoys_final_m547_5.mol2'             'ZINC63291106'
     57.57     -71.59       0.00       0.00       0.00       3.73       1.46     -10.00       2.36    4.348  '/tmp/tmpss1ERn/gold_soln_decoys_final_m548_2.mol2'             'ZINC63373788'
     75.66     -78.32       0.00       0.00       0.00       0.00       2.09      -0.00       1.53    5.144  '/tmp/tmpss1ERn/gold_soln_decoys_final_m549_4.mol2'             'ZINC63393770'
     74.25     -76.79       0.00       0.00       0.00       0.06       2.20      -0.00       1.77    7.456  '/tmp/tmpss1ERn/gold_soln_decoys_final_m550_3.mol2'             'ZINC63393771'
     37.96     -48.45       0.00       0.00       0.00      12.04       3.07     -10.00      17.69    4.004  '/tmp/tmpss1ERn/gold_soln_decoys_final_m551_3.mol2'             'ZINC63491887'
     62.86     -75.39       0.00       0.00       0.00       1.95       1.06     -10.00       1.54    6.656  '/tmp/tmpss1ERn/gold_soln_decoys_final_m552_3.mol2'             'ZINC63540931'
     68.90     -79.78       0.00       0.00       0.00       0.00       1.18     -10.00       1.05    5.972  '/tmp/tmpss1ERn/gold_soln_decoys_final_m553_1.mol2'             'ZINC63637465'
     65.61     -78.07       0.00       0.00       0.00       0.00       1.28     -10.00       0.09    6.576  '/tmp/tmpss1ERn/gold_soln_decoys_final_m554_3.mol2'             'ZINC63654929'
     59.19     -70.38       0.00       0.00       0.00       0.00       1.84     -10.00       2.40    7.648  '/tmp/tmpss1ERn/gold_soln_decoys_final_m555_3.mol2'             'ZINC64044585'
     38.92     -54.44       0.00       0.00       0.00       6.74       2.26     -10.00       4.97   10.628  '/tmp/tmpss1ERn/gold_soln_decoys_final_m556_2.mol2'             'ZINC04202856'
     61.63     -76.77       0.00       0.00       0.00       0.98       2.74     -10.00       1.32    6.188  '/tmp/tmpss1ERn/gold_soln_decoys_final_m557_4.mol2'             'ZINC08623150'
     60.55     -73.68       0.00       0.00       0.00       3.21       2.75     -10.00       5.12    9.892  '/tmp/tmpss1ERn/gold_soln_decoys_final_m558_1.mol2'             'ZINC08623497'
     52.74     -64.01       0.00       0.00       0.00       0.00       0.78     -10.00       0.30    4.280  '/tmp/tmpss1ERn/gold_soln_decoys_final_m559_1.mol2'             'ZINC02245162'
     40.78     -53.27       0.00       0.00       0.00       0.04       2.17     -10.00       1.88    3.480  '/tmp/tmpss1ERn/gold_soln_decoys_final_m560_2.mol2'             'ZINC08781474'
     38.89     -48.10       0.96       0.00       0.00       4.02       2.19     -10.00       6.31    8.604  '/tmp/tmpss1ERn/gold_soln_decoys_final_m561_2.mol2'             'ZINC09008648'
     41.52     -58.51       0.00       0.00       0.00       4.86       1.92     -10.00       1.71    4.524  '/tmp/tmpss1ERn/gold_soln_decoys_final_m562_2.mol2'             'ZINC09237730'
     57.93     -65.85       1.00       0.00       0.00       0.00       0.51     -10.00       0.09    3.560  '/tmp/tmpss1ERn/gold_soln_decoys_final_m563_2.mol2'             'ZINC09312281'
     24.51     -41.50       1.36       0.00       0.00      33.59       1.23     -10.00      24.96    2.928  '/tmp/tmpss1ERn/gold_soln_decoys_final_m564_3.mol2'             'ZINC09329934'
     18.85     -32.95       0.00       0.00       0.00       0.15       2.62     -10.00       1.14    3.660  '/tmp/tmpss1ERn/gold_soln_decoys_final_m565_2.mol2'             'ZINC09361122'
     58.66     -71.94       0.00       0.00       0.00       4.90       1.60     -10.00       4.83    7.284  '/tmp/tmpss1ERn/gold_soln_decoys_final_m566_3.mol2'             'ZINC09100993'
     56.89     -67.36       0.00       0.00       0.00       0.00       0.72     -10.00       0.97    5.548  '/tmp/tmpss1ERn/gold_soln_decoys_final_m567_2.mol2'             'ZINC09613120'
     84.49     -86.23       2.00       1.07       0.00       1.12       0.88     -10.00       1.93   10.668  '/tmp/tmpss1ERn/gold_soln_decoys_final_m568_5.mol2'             'ZINC11977189'
     61.02     -77.43       0.00       0.00       0.00       1.70       3.49     -10.00       2.26    7.388  '/tmp/tmpss1ERn/gold_soln_decoys_final_m569_2.mol2'             'ZINC13065258'
     61.29     -86.10       0.00       0.00       0.00      20.12       1.91     -10.00       9.13    9.264  '/tmp/tmpss1ERn/gold_soln_decoys_final_m570_5.mol2'             'ZINC09790698'
     46.96     -58.04       0.00       0.00       0.00       0.51       0.70     -10.00       0.83    5.228  '/tmp/tmpss1ERn/gold_soln_decoys_final_m571_3.mol2'             'ZINC16039182'
     62.74     -74.37       0.00       0.00       0.00       3.44       2.34     -10.00       6.49    6.036  '/tmp/tmpss1ERn/gold_soln_decoys_final_m572_3.mol2'             'ZINC19882728'
     33.54     -47.16       0.00       0.00       0.00       0.00       2.32     -10.00       1.03    3.592  '/tmp/tmpss1ERn/gold_soln_decoys_final_m573_2.mol2'             'ZINC19890015'
     51.44     -61.62       0.00       0.00       0.00       5.31       0.44     -10.00       6.01    2.392  '/tmp/tmpss1ERn/gold_soln_decoys_final_m574_3.mol2'             'ZINC19945414'
     59.55     -72.52       0.00       0.00       0.00       0.00       2.20     -10.00       1.44    8.860  '/tmp/tmpss1ERn/gold_soln_decoys_final_m575_1.mol2'             'ZINC20181068'
     79.93     -77.43       1.00       0.00       0.00       0.04       0.23      -0.00       0.00    4.760  '/tmp/tmpss1ERn/gold_soln_decoys_final_m576_5.mol2'             'ZINC20558818'
     63.99     -75.16       0.00       0.00       0.00       2.83       1.57     -10.00       4.79    7.520  '/tmp/tmpss1ERn/gold_soln_decoys_final_m577_4.mol2'             'ZINC03376358'
     56.01     -66.19       0.00       0.00       0.00       0.00       1.34     -10.00       2.40    5.552  '/tmp/tmpss1ERn/gold_soln_decoys_final_m578_2.mol2'             'ZINC24838914'
     70.56     -73.09       0.00       0.00       0.00       1.09       1.67      -0.00       1.91    8.604  '/tmp/tmpss1ERn/gold_soln_decoys_final_m579_1.mol2'             'ZINC26403367'
     49.85     -60.56       0.00       0.00       0.00       6.80       2.40     -10.00      10.87    5.088  '/tmp/tmpss1ERn/gold_soln_decoys_final_m580_1.mol2'             'ZINC27520943'
