# File containing a listing of the fitness of the top-ranked
# individual for each ligand docked in GOLD.
#
# Format is:
#
#     Score     S(PLP)   S(hbond)     S(cho)   S(metal)  DE(clash)   DE(tors)    DE(con)     intcor     time                               File name                Ligand name

     69.40     -69.53       0.00       0.00       0.00       2.96       0.50      -0.00       3.84    3.848  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1468_3.mol2'             'ZINC38799963'
     63.69     -64.09       0.00       0.00       0.00       2.93       0.66      -0.00       3.64    3.808  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1469_1.mol2'             'ZINC38799973'
     -8.35     -12.47       0.00       0.00       0.00      20.64       1.38      -0.00       2.53    4.744  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1470_2.mol2'             'ZINC38819022'
     45.48     -43.38       2.73       0.00       0.00       0.02       3.29      -0.00       0.52    4.300  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1471_2.mol2'             'ZINC39421745'
     62.52     -58.62       3.00       0.00       0.00       0.00       3.07      -0.00       1.03    9.372  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1472_3.mol2'             'ZINC19200314'
     57.89     -63.77       0.00       0.00       0.00       4.36       1.26      -0.00       0.84    5.476  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1473_1.mol2'             'ZINC39674878'
     44.62     -41.78       1.36       0.00       0.00       0.00       0.97      -0.00       0.69    2.792  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1474_2.mol2'             'ZINC39855982'
     27.87     -35.22       1.00       0.00       0.00       9.08       1.27      -0.00       0.88    6.568  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1475_1.mol2'             'ZINC40151091'
     41.77     -39.56       2.15       0.00       0.00       2.38       1.01      -0.00       0.03    5.760  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1476_3.mol2'             'ZINC40629924'
     51.60     -45.63       1.89       0.96       0.00       0.00       2.46      -0.00       2.33    4.940  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1477_1.mol2'             'ZINC40757703'
     42.69     -36.73       2.61       0.00       0.00       0.00       1.50      -0.00       1.14    8.392  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1478_1.mol2'             'ZINC43286928'
     40.21     -39.58       1.00       0.00       0.00       0.42       1.82      -0.00       1.62    9.204  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1479_3.mol2'             'ZINC43287063'
     57.85     -55.60       1.00       0.00       0.00       6.70       0.45      -0.00       6.84    4.276  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1480_1.mol2'             'ZINC44681733'
     59.59     -60.18       1.00       0.00       0.00       0.00       2.21      -0.00       0.71    4.628  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1481_2.mol2'             'ZINC45300774'
     64.81     -65.10       1.00       0.00       0.00       2.32       1.69      -0.00       2.02    7.796  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1482_3.mol2'             'ZINC46569727'
     43.47     -43.99       3.00       0.00       0.00       7.40       1.18      -0.00       0.23   10.860  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1483_3.mol2'             'ZINC52426226'
     60.04     -54.16       2.98       0.00       0.00       0.23       2.42      -0.00       2.01    5.896  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1484_3.mol2'             'ZINC52892407'
    -36.70     -65.37       0.00       0.00       0.00       0.00       2.21    -100.00       2.34    4.924  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1485_2.mol2'             'ZINC01833566'
     68.47     -67.44       1.00       0.00       0.00       0.00       1.28      -0.00       0.52    9.568  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1486_2.mol2'             'ZINC55211767'
     38.28     -48.23       0.00       0.00       0.00       7.65       1.74      -0.00       1.17    9.004  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1487_2.mol2'             'ZINC58326817'
     46.10     -44.97       0.71       0.00       0.00       0.20       2.70      -0.00       4.52    5.508  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1488_2.mol2'             'ZINC39937665'
     56.39     -55.50       0.98       0.00       0.00       0.00       2.08      -0.00       2.10    3.660  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1489_3.mol2'             'ZINC63281553'
     43.10     -41.11       0.86       0.00       0.00       0.00       0.43      -0.00       0.25    5.512  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1490_3.mol2'             'ZINC63363192'
     76.95     -78.39       0.00       0.00       0.00       0.00       0.79      -0.00       0.13    4.824  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1491_2.mol2'             'ZINC63494562'
     57.11     -58.14       1.00       0.00       0.00       0.00       3.15      -0.00       2.15    6.108  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1492_1.mol2'             'ZINC63520958'
     49.82     -52.02       0.00       0.00       0.00       1.33       1.05      -0.00       0.79    4.280  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1493_1.mol2'             'ZINC63619688'
     68.70     -71.31       0.00       0.00       0.00       2.93       1.84      -0.00       4.01    9.032  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1494_5.mol2'             'ZINC63720162'
     47.49     -46.66       2.99       0.00       0.00       6.78       1.13      -0.00       0.76    4.676  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1495_2.mol2'             'ZINC38966591'
     68.42     -68.19       1.00       0.00       0.00       0.01       1.46      -0.00       0.16    8.128  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1496_4.mol2'             'ZINC63761271'
     52.57     -51.53       1.00       0.00       0.00       0.00       2.00      -0.00       2.03    7.284  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1497_5.mol2'             'ZINC63844800'
     31.99     -36.51       0.00       0.00       0.00       2.10       1.47      -0.00       0.31    6.500  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1498_1.mol2'             'ZINC64002304'
     61.83     -54.63       3.00       0.00       0.00       0.01       1.59      -0.00       1.40    9.292  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1499_3.mol2'             'ZINC32513829'
     31.26     -35.29       0.00       0.00       0.00       1.61       1.30      -0.00       0.16    4.776  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1500_3.mol2'             'ZINC64164037'
     56.48     -53.85       0.99       0.00       0.00       0.00       1.87      -0.00       3.31    4.424  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1501_2.mol2'             'ZINC64230987'
     27.40     -28.97       0.00       0.00       0.00       0.00       0.97      -0.00       0.08    6.792  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1502_1.mol2'             'ZINC66243448'
     25.92     -37.75       0.44       0.00       0.00      11.07       1.22      -0.00       0.36    6.744  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1503_5.mol2'             'ZINC66243450'
     25.22     -26.55       0.00       0.00       0.00       0.00       1.18      -0.00       0.79    7.272  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1504_1.mol2'             'ZINC66243478'
     58.18     -60.24       0.62       0.00       0.00       1.34       1.33      -0.00       0.06    5.980  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1505_3.mol2'             'ZINC67060217'
     15.64     -17.66       0.11       0.00       0.00       0.12       1.92      -0.00       1.51    4.316  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1506_3.mol2'             'ZINC00271124'
     47.20     -46.33       1.96       0.00       0.00       3.36       0.93      -0.00       0.18    5.616  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1507_2.mol2'             'ZINC17191602'
     70.43     -66.67       1.53       0.00       0.00       0.00       0.43      -0.00       0.03    5.592  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1508_1.mol2'             'ZINC20187000'
     53.93     -51.93       1.16       0.00       0.00       0.20       2.47      -0.00       3.65    4.324  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1509_5.mol2'             'ZINC06512500'
     63.63     -61.21       1.00       0.00       0.00       0.02       0.45      -0.00       0.30    7.216  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1510_2.mol2'             'ZINC31175480'
     53.46     -57.08       0.00       0.00       0.00       0.89       1.89      -0.00       0.85    3.848  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1511_2.mol2'             'ZINC31299728'
     31.48     -31.83       0.33       0.00       0.00       0.00       0.68      -0.00       0.02    4.148  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1512_3.mol2'             'ZINC32903946'
     19.57     -20.49       0.28       0.00       0.00       0.00       1.27      -0.00       0.78    2.480  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1513_1.mol2'             'ZINC33478658'
     28.26     -29.77       0.00       0.00       0.00       0.18       0.72      -0.00       0.11    2.144  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1514_2.mol2'             'ZINC33485388'
     13.19      -9.48       2.53       0.00       0.00       2.48       1.75      -0.00       1.87    5.156  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1515_1.mol2'             'ZINC33486518'
     19.28     -17.02       0.94       0.00       0.00       1.13       0.41      -0.00       1.37    5.392  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1516_4.mol2'             'ZINC33486528'
     60.28     -58.54       0.99       0.00       0.00       0.00       1.76      -0.00       2.28    5.184  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1517_3.mol2'             'ZINC35719471'
     58.68     -56.93       0.66       0.00       0.00       0.00       1.24      -0.00       2.27    4.248  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1518_4.mol2'             'ZINC36743440'
    -46.61     -53.60       0.00       0.00       0.00       0.00       1.70    -100.00       3.19    2.284  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1519_2.mol2'             'ZINC36847367'
     58.15     -54.86       0.99       0.57       0.00       0.00       1.11      -0.00       0.77    4.204  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1520_2.mol2'             'ZINC36671589'
     23.28     -28.26       0.91       0.00       0.00       5.13       1.31      -0.00       0.04    3.800  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1521_5.mol2'             'ZINC37956716'
     59.03     -56.65       0.94       0.00       0.00       0.00       1.38      -0.00       2.29    2.536  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1522_1.mol2'             'ZINC40334605'
     51.42     -49.69       0.90       0.00       0.00      10.65       0.55      -0.00      10.75    3.036  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1523_2.mol2'             'ZINC40498612'
     53.18     -46.14       0.98       1.81       0.00       0.00       2.66      -0.00       4.01    3.024  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1524_4.mol2'             'ZINC42360897'
     47.03     -46.92       0.99       0.00       0.00       0.05       3.44      -0.00       4.06    3.076  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1525_3.mol2'             'ZINC42457042'
     43.97     -43.72       1.00       0.00       0.00       0.00       3.42      -0.00       4.09    3.316  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1526_1.mol2'             'ZINC42457069'
     43.66     -42.65       0.99       0.00       0.00       1.20       2.46      -0.00       4.15    3.196  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1527_3.mol2'             'ZINC42457073'
     42.44     -40.65       1.00       0.00       0.00       0.00       2.68      -0.00       4.07    2.208  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1528_1.mol2'             'ZINC42457093'
     48.98     -44.61       1.70       0.00       0.00       0.00       2.38      -0.00       4.04    3.540  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1529_5.mol2'             'ZINC42457135'
     48.65     -47.34       1.14       0.00       0.00       0.52       2.86      -0.00       4.13    4.680  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1530_5.mol2'             'ZINC42528972'
     54.01     -52.23       1.00       0.00       0.00       0.00       2.75      -0.00       4.24    3.188  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1531_1.mol2'             'ZINC42531360'
     37.08     -38.07       0.00       0.00       0.00       0.00       0.91      -0.00       0.71    2.464  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1532_1.mol2'             'ZINC43429970'
     56.03     -54.59       1.00       0.00       0.00       0.01       0.80      -0.00       0.06    2.712  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1533_3.mol2'             'ZINC44145417'
     56.50     -54.49       1.07       0.00       0.00       0.00       1.75      -0.00       2.30    3.028  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1534_1.mol2'             'ZINC44867987'
     38.00     -29.68       1.09       1.95       0.00       0.00       2.52      -0.00       4.14    3.520  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1535_2.mol2'             'ZINC45093324'
     59.87     -61.37       0.11       0.00       0.00       0.00       1.43      -0.00       1.02    3.908  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1536_3.mol2'             'ZINC47203415'
     42.10     -41.27       0.85       0.00       0.00       0.00       0.97      -0.00       0.23    3.280  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1537_3.mol2'             'ZINC48242945'
     20.93     -22.69       0.00       0.00       0.00       0.00       1.49      -0.00       1.23    2.896  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1538_2.mol2'             'ZINC48442955'
     48.52     -50.91       0.00       0.00       0.00       0.00       3.27      -0.00       4.15    3.600  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1539_4.mol2'             'ZINC48952818'
     49.52     -43.83       1.00       1.70       0.00       0.00       3.29      -0.00       4.18    4.352  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1540_5.mol2'             'ZINC48952840'
    -43.70     -54.03       1.00       0.90       0.00       0.53       1.62    -100.00       0.32    4.116  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1541_4.mol2'             'ZINC49171492'
     51.35     -51.86       0.00       0.00       0.00       0.02       0.32      -0.00       0.10    3.508  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1542_3.mol2'             'ZINC49297231'
     59.57     -57.24       1.00       0.00       0.00       0.00       1.84      -0.00       3.01    3.836  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1543_2.mol2'             'ZINC49590881'
     61.25     -58.69       1.00       0.00       0.00       0.00       1.72      -0.00       3.00    3.760  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1544_3.mol2'             'ZINC50227101'
     51.25     -48.78       0.99       0.00       0.00       0.00       0.64      -0.00       0.03    4.076  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1545_1.mol2'             'ZINC52068375'
     48.22     -43.23       1.00       1.00       0.00       0.00       0.59      -0.00       0.08    3.932  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1546_1.mol2'             'ZINC53103850'
    -49.15     -51.06       0.00       0.00       0.00       0.00       1.20    -100.00       2.19    2.184  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1547_4.mol2'             'ZINC17449685'
     67.25     -62.59       2.00       0.00       0.00       0.00       1.89      -0.00       2.46    6.368  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1548_1.mol2'             'ZINC55131648'
     44.32     -42.55       0.84       0.00       0.00       0.00       0.73      -0.00       0.71    5.264  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1549_3.mol2'             'ZINC55199692'
     53.03     -48.43       1.22       1.00       0.00       0.00       1.03      -0.00       0.01    2.424  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1550_2.mol2'             'ZINC55273157'
     46.98     -46.01       0.74       0.00       0.00       0.00       0.68      -0.00       0.01    2.808  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1551_3.mol2'             'ZINC57877920'
     60.16     -57.55       1.00       0.00       0.00       0.00       1.71      -0.00       3.00    4.012  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1552_1.mol2'             'ZINC61372070'
     44.87     -43.07       1.00       0.00       0.00       0.00       2.15      -0.00       3.11    4.004  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1553_1.mol2'             'ZINC63102193'
     -6.69       5.09       0.77       0.00       0.00       0.05       1.95      -0.00       0.05    4.388  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1554_4.mol2'             'ZINC58265308'
     41.03     -39.44       0.60       0.00       0.00       0.00       0.14      -0.00       0.06    2.308  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1555_1.mol2'             'ZINC67157214'
     21.66     -21.35       0.99       0.00       0.00       0.01       1.81      -0.00       0.97    3.696  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1556_5.mol2'             'ZINC04043958'
     49.98     -50.61       0.00       0.00       0.00       0.04       0.30      -0.00       0.01    3.136  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1557_3.mol2'             'ZINC05050843'
     40.37     -38.24       0.99       0.00       0.00       0.04       1.07      -0.00       1.35    2.808  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1558_3.mol2'             'ZINC06727369'
     49.82     -49.62       0.93       0.00       0.00       7.99       1.53      -0.00       8.47    7.812  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1559_5.mol2'             'ZINC08120840'
     44.93     -42.03       1.00       0.00       0.00       0.00       0.06      -0.00       0.00    2.532  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1560_3.mol2'             'ZINC08927633'
     32.07     -29.21       1.00       0.00       0.00       0.00       0.07      -0.00       0.01    4.180  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1561_2.mol2'             'ZINC08927635'
      0.71       2.04       1.00       0.00       0.00       0.00       0.18      -0.00       0.12    4.512  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1562_3.mol2'             'ZINC09042769'
    -47.41     -54.86       0.00       0.00       0.00       0.00       1.43    -100.00       0.59    2.516  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1563_3.mol2'             'ZINC09174653'
     10.32     -15.60       0.00       0.00       0.00       3.50       0.96      -0.00       0.04    5.900  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1564_4.mol2'             'ZINC09358457'
     43.82     -44.89       0.00       0.00       0.00       0.00       0.54      -0.00       0.01    3.040  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1565_1.mol2'             'ZINC11423112'
     16.10     -17.30       0.27       0.00       0.00       0.59       1.44      -0.00       1.48    4.232  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1566_4.mol2'             'ZINC15319526'
     66.19     -62.77       1.68       0.00       0.00       0.00       0.83      -0.00       0.02    4.736  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1567_3.mol2'             'ZINC19345593'
     44.56     -43.39       0.79       0.00       0.00       8.36       1.04      -0.00       9.23    7.440  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1568_3.mol2'             'ZINC26603083'
     51.67     -48.98       0.98       0.00       0.00       7.19       0.67      -0.00       8.05    4.292  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1569_2.mol2'             'ZINC26603084'
    -47.92     -52.63       0.00       0.00       0.00       0.00       0.28    -100.00       0.00    2.104  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1570_4.mol2'             'ZINC35315028'
     43.64     -42.43       0.99       0.00       0.00       0.00       0.90      -0.00       0.03    2.888  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1571_3.mol2'             'ZINC24986896'
     15.53     -16.12       0.00       0.00       0.00       0.00       0.33      -0.00       0.08    2.672  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1572_2.mol2'             'ZINC06554056'
    -41.67     -61.41       0.00       0.00       0.00       0.00       1.77    -100.00       0.46    3.104  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1573_2.mol2'             'ZINC38506993'
    -44.24     -57.79       0.00       0.00       0.00       0.00       1.28    -100.00       0.42    3.100  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1574_2.mol2'             'ZINC38508738'
    -27.38      29.37       1.07       0.00       0.00       0.00       1.57      -0.00       1.64    4.588  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1575_1.mol2'             'ZINC39916290'
     37.17     -34.67       1.00       0.00       0.00       0.00       0.60      -0.00       0.68    3.288  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1576_1.mol2'             'ZINC39916330'
     -3.62       7.64       1.61       0.00       0.00       0.00       1.16      -0.00       1.51    3.164  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1577_3.mol2'             'ZINC39916331'
     49.39     -50.18       0.00       0.00       0.00       0.00       0.85      -0.00       0.87    5.636  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1578_1.mol2'             'ZINC49547891'
     47.24     -46.42       0.48       0.00       0.00       4.17       0.56      -0.00       4.45    5.480  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1579_1.mol2'             'ZINC51098669'
     33.69     -33.26       0.99       0.00       0.00       5.78       0.75      -0.00       4.73    9.212  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1580_3.mol2'             'ZINC51098670'
     55.48     -50.36       1.99       0.00       0.00       0.45       0.56      -0.00       0.71    3.916  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1581_2.mol2'             'ZINC44737210'
     25.98     -25.56       0.67       0.00       0.00       1.20       0.63      -0.00       0.79    3.612  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1582_1.mol2'             'ZINC44737213'
     37.24     -45.09       0.00       0.00       0.00       6.05       0.98      -0.00       0.05    5.904  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1583_1.mol2'             'ZINC59619517'
     34.53     -35.93       0.00       0.00       0.00       0.29       0.56      -0.00       0.02    3.480  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1584_2.mol2'             'ZINC59619519'
     16.98     -16.94       0.67       0.00       0.00       3.47       0.53      -0.00       2.56    1.480  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1585_2.mol2'             'ZINC12506227'
     56.87     -57.60       0.00       0.00       0.00       2.65       0.85      -0.00       3.54    4.852  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1586_2.mol2'             'ZINC63162191'
    -27.99     -69.83       1.00       0.00       0.00       0.00       1.38    -100.00       1.95    2.956  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1587_3.mol2'             'ZINC63581975'
     65.30     -65.99       0.00       0.00       0.00       0.00       0.68      -0.00       0.68    5.248  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1588_5.mol2'             'ZINC63807247'
    -24.05       7.57       0.71       0.00       0.00      17.12       1.85      -0.00       2.21    5.060  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1589_3.mol2'             'ZINC63933675'
    -30.55      12.73       0.93       0.00       0.00      20.77       0.89      -0.00       1.95    4.860  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1590_3.mol2'             'ZINC63933677'
    -52.29     -44.97       1.00       0.00       0.00       0.10       1.37    -100.00       2.56    2.928  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1591_2.mol2'             'ZINC64019298'
    -48.15     -56.66       0.98       0.00       0.00       7.58       1.36    -100.00       2.56    4.880  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1592_1.mol2'             'ZINC64197346'
     24.97     -28.44       0.00       0.00       0.00       1.35       1.08      -0.00       0.01    3.388  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1593_2.mol2'             'ZINC65404735'
     33.24     -40.76       0.00       0.00       0.00       5.00       1.41      -0.00       0.30    5.324  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1594_5.mol2'             'ZINC65480766'
     50.80     -49.39       0.80       0.00       0.00       0.06       0.50      -0.00       0.04    5.588  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1595_1.mol2'             'ZINC65490610'
      6.69      -5.17       0.64       0.00       0.00       5.43       0.93      -0.00       6.89    3.064  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1596_2.mol2'             'ZINC65771323'
     39.69     -43.51       0.00       0.00       0.00       0.00       2.77      -0.00       1.72    4.776  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1597_4.mol2'             'ZINC65967936'
     53.27     -53.21       1.00       0.00       0.00       6.67       0.61      -0.00       4.06    5.600  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1598_1.mol2'             'ZINC66899396'
     43.59     -45.77       0.00       0.00       0.00       0.00       3.20      -0.00       4.23    3.508  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1599_3.mol2'             'ZINC67095280'
     31.45     -26.43       2.00       0.00       0.00       0.00       0.51      -0.00       0.01    2.992  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1600_2.mol2'             'ZINC67269275'
     27.81     -30.83       0.00       0.00       0.00       2.49       0.29      -0.00       0.06    4.952  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1601_1.mol2'             'ZINC67269277'
     38.95     -38.75       2.30       0.00       0.00       7.46       1.51      -0.00       3.61    4.484  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1602_1.mol2'             'ZINC67274535'
     31.24     -26.23       2.15       0.00       0.00       0.01       1.16      -0.00       0.88    3.716  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1603_2.mol2'             'ZINC67304522'
     43.39     -40.94       1.00       0.00       0.00       0.02       0.28      -0.00       0.03    2.212  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1604_3.mol2'             'ZINC67305317'
     44.07     -45.76       0.00       0.00       0.00       4.80       0.73      -0.00       4.57    4.292  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1605_2.mol2'             'ZINC67315992'
    -46.21     -56.53       0.00       0.00       0.00       0.00       2.61    -100.00       2.21    9.508  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1606_2.mol2'             'ZINC04502039'
     12.14     -14.08       0.00       0.00       0.00      39.79       0.53      -0.00      38.92    7.452  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1607_4.mol2'             'ZINC09484385'
     24.66     -23.70       1.00       0.00       0.00      39.11       1.29      -0.00      39.66    4.696  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1608_2.mol2'             'ZINC09935250'
     45.23     -49.44       0.00       0.00       0.00       0.67       2.60      -0.00       1.66    9.168  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1609_5.mol2'             'ZINC11114846'
      2.43     -21.16       0.00       0.00       0.00      20.73       3.24      -0.00       7.33    9.692  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1610_1.mol2'             'ZINC11291846'
    -30.07     -72.49       0.00       0.00       0.00       3.24       3.65    -100.00       7.98   12.000  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1611_5.mol2'             'ZINC13134526'
     71.74     -73.15       1.00       0.00       0.00       0.02       3.98      -0.00       3.57    8.728  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1612_2.mol2'             'ZINC13622059'
     23.06     -25.17       0.00       0.00       0.00       1.59       2.39      -0.00       4.26   11.180  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1613_3.mol2'             'ZINC15451445'
    -34.29     -66.78       0.00       0.00       0.00       3.02       1.90    -100.00       5.75    5.156  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1614_1.mol2'             'ZINC15482849'
     37.76     -37.35       1.48       0.00       0.00       0.00       3.30      -0.00       2.19    9.896  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1615_1.mol2'             'ZINC20028226'
     54.03     -48.76       2.66       0.00       0.00       0.14       2.32      -0.00       2.06    9.340  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1616_5.mol2'             'ZINC20367599'
     66.86     -69.39       0.00       0.00       0.00       1.08       1.76      -0.00       2.08   12.636  '/tmp/tmpxrWXTy/gold_soln_decoys_final_m1617_2.mol2'             'ZINC20829278'
