# File containing a listing of the fitness of the top-ranked
# individual for each ligand docked in GOLD.
#
# Format is:
#
#     Score     S(PLP)   S(hbond)     S(cho)   S(metal)  DE(clash)   DE(tors)    DE(con)     intcor     time                               File name                Ligand name

     41.55     -50.62       0.62       0.00       0.00       0.00       0.60     -10.00       0.25    0.316  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4094_3.mol2'             'ZINC42360484'
     62.90     -64.45       0.00       0.00       0.00       7.60       2.46      -0.00      10.98    0.388  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4095_2.mol2'             'ZINC42636594'
     65.03     -68.19       0.00       0.00       0.00       2.17       0.60      -0.00       0.21    0.352  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4096_4.mol2'             'ZINC44164072'
     63.19     -55.18       2.91       0.00       0.00       0.33       0.82      -0.00       0.97    0.280  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4097_1.mol2'             'ZINC44164075'
     43.41     -36.36       2.64       0.00       0.00       0.00       1.49      -0.00       2.11    0.296  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4098_2.mol2'             'ZINC45654565'
     40.60     -34.75       2.00       0.00       0.00       0.00       1.17      -0.00       2.09    0.304  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4099_4.mol2'             'ZINC45654567'
     36.51     -48.03       0.00       0.00       0.00       7.46       1.43     -10.00       8.80    0.364  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4100_1.mol2'             'ZINC46303965'
     39.29     -49.94       0.19       0.00       0.00       3.16       0.74     -10.00       3.31    0.372  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4101_3.mol2'             'ZINC46749798'
     45.26     -51.02       1.00       0.00       0.00      15.16       1.48      -0.00       9.36    0.496  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4102_3.mol2'             'ZINC46817892'
     49.78     -45.06       1.61       0.00       0.00       3.41       1.21      -0.00       5.07    0.392  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4103_1.mol2'             'ZINC48107337'
     39.97     -52.36       0.13       0.00       0.00       5.26       1.47     -10.00       5.42    0.552  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4104_4.mol2'             'ZINC48107339'
     46.60     -49.43       1.43       0.00       0.00       9.34       1.15      -0.00       4.53    0.428  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4105_3.mol2'             'ZINC48179005'
     45.02     -46.15       1.00       0.00       0.00       4.98       1.90      -0.00       4.66    0.424  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4106_4.mol2'             'ZINC48179007'
     48.11     -45.18       1.53       0.00       0.00       5.08       1.00      -0.00       5.41    0.420  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4107_5.mol2'             'ZINC48179408'
     53.82     -55.30       0.00       0.00       0.00       3.29       1.40      -0.00       4.61    0.460  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4108_4.mol2'             'ZINC48179413'
     27.71     -40.53       0.00       0.00       0.00       6.70       1.32     -10.00       5.98    0.460  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4109_1.mol2'             'ZINC48605024'
     41.37     -41.92       1.00       0.00       0.00       0.80       1.77      -0.00       0.78    0.304  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4110_4.mol2'             'ZINC52094693'
     44.18     -52.58       0.03       0.80       0.00       0.00       1.55     -10.00       2.22    0.348  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4111_3.mol2'             'ZINC11255330'
     38.58     -39.27       0.24       0.00       0.00       4.91       1.21      -0.00       5.91    0.460  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4112_5.mol2'             'ZINC56611911'
     58.29     -58.13       1.30       0.00       0.00       0.00       2.49      -0.00       1.23    0.424  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4113_5.mol2'             'ZINC56947519'
     54.96     -53.86       1.00       0.00       0.00       0.00       1.46      -0.00       1.02    0.420  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4114_5.mol2'             'ZINC56947521'
     39.22     -56.77       0.00       0.00       0.00       9.74       2.15     -10.00       6.50    0.424  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4115_5.mol2'             'ZINC07918137'
     64.67     -64.72       1.00       0.00       0.00       0.00       1.55      -0.00       0.04    0.336  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4116_2.mol2'             'ZINC58280985'
     57.45     -54.30       2.47       0.00       0.00       0.00       2.15      -0.00       0.04    0.332  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4117_2.mol2'             'ZINC58280987'
     38.84     -36.51       1.87       0.00       0.00       0.00       1.95      -0.00       0.60    0.340  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4118_5.mol2'             'ZINC61595149'
     47.29     -55.31       0.84       0.00       0.00       3.20       1.83     -10.00       6.30    0.432  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4119_3.mol2'             'ZINC63694846'
     35.52     -45.23       2.00       0.00       0.00      14.01       1.77     -10.00      11.84    0.428  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4120_3.mol2'             'ZINC65502308'
     45.41     -54.03       0.00       1.00       0.00      10.03       1.27      -0.00       0.94    0.360  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4121_5.mol2'             'ZINC65526164'
     55.47     -56.84       0.00       0.00       0.00       0.00       0.94      -0.00       0.43    0.360  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4122_3.mol2'             'ZINC66242922'
     58.00     -64.09       2.00       0.00       0.00       0.88       0.82     -10.00       0.34    0.352  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4123_3.mol2'             'ZINC66242923'
     53.92     -60.11       1.73       0.00       0.00       0.00       0.87     -10.00       0.38    0.428  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4124_5.mol2'             'ZINC66908180'
     46.92     -58.07       0.00       0.00       0.00       0.00       0.86     -10.00       0.52    0.416  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4125_1.mol2'             'ZINC66908841'
     46.41     -58.55       0.00       0.88       0.00       3.35       1.41     -10.00       1.27    0.416  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4126_1.mol2'             'ZINC66940390'
     40.45     -50.71       0.99       0.00       0.00       1.77       1.39     -10.00       1.33    0.444  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4127_4.mol2'             'ZINC66940391'
     47.39     -53.45       2.00       0.00       0.00       0.00       1.52     -10.00       0.62    0.384  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4128_3.mol2'             'ZINC66977563'
     41.63     -52.72       0.46       0.00       0.00       0.00       1.44     -10.00       0.44    0.436  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4129_3.mol2'             'ZINC66977564'
     37.48     -46.02       1.48       0.00       0.00       0.20       2.11     -10.00       1.29    0.384  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4130_2.mol2'             'ZINC66977565'
     26.50     -36.56       0.00       0.00       0.00       3.14       0.44     -10.00       3.95    0.292  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4131_2.mol2'             'ZINC67315981'
     55.72     -55.08       1.00       0.00       0.00       0.00       1.50      -0.00       0.51    0.440  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4132_1.mol2'             'ZINC67501834'
     48.09     -58.25       0.07       0.00       0.00       3.05       1.24     -10.00       5.17    0.392  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4133_4.mol2'             'ZINC01428124'
     49.40     -48.62       0.98       0.00       0.00       4.71       2.87      -0.00       7.66    0.676  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4134_3.mol2'             'ZINC08164288'
     55.74     -62.59       1.00       0.00       0.00      19.58       1.48      -0.00      10.96    0.464  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4135_2.mol2'             'ZINC10139604'
     35.01     -43.36       1.00       0.00       0.00       0.07       1.10     -10.00       0.93    0.368  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4136_4.mol2'             'ZINC11422736'
     50.14     -58.36       1.99       0.00       0.00       3.56       0.80     -10.00       0.97    0.412  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4137_2.mol2'             'ZINC12575770'
     35.37     -44.55       0.96       0.00       0.00       0.00       1.88     -10.00       1.71    0.332  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4138_4.mol2'             'ZINC00977724'
     46.47     -48.05       0.00       0.00       0.00       0.00       0.99      -0.00       0.41    0.492  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4139_3.mol2'             'ZINC14540704'
     34.19     -42.71       0.91       0.00       0.00       0.00       0.99     -10.00       0.73    0.384  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4140_5.mol2'             'ZINC29787618'
     30.62     -33.06       2.94       0.00       0.00       0.00       2.14     -10.00       3.03    0.304  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4141_3.mol2'             'ZINC36266648'
     46.82     -46.90       0.00       0.00       0.00       4.24       1.14      -0.00       5.80    0.464  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4142_2.mol2'             'ZINC36612720'
     54.01     -50.81       1.75       0.00       0.00       1.07       1.92      -0.00       2.27    0.320  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4143_1.mol2'             'ZINC37649843'
     53.93     -48.98       2.00       0.00       0.00       0.00       1.61      -0.00       2.17    0.300  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4144_5.mol2'             'ZINC38001689'
     59.45     -61.43       0.23       0.00       0.00       0.00       2.05      -0.00       1.43    0.364  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4145_3.mol2'             'ZINC39531570'
     39.91     -47.27       2.38       0.00       0.00       5.53       0.98     -10.00       2.77    0.528  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4146_4.mol2'             'ZINC39655403'
     38.73     -36.77       4.47       0.00       0.00       1.48       0.34     -10.00       0.73    0.324  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4147_1.mol2'             'ZINC40674597'
     34.33     -45.04       1.00       0.00       0.00       6.02       1.71     -10.00       3.71    0.324  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4148_2.mol2'             'ZINC41716956'
     43.83     -52.95       0.34       0.00       0.00       3.79       1.26     -10.00       5.76    0.340  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4149_3.mol2'             'ZINC42360233'
     49.03     -46.29       1.00       0.00       0.00       0.00       2.30      -0.00       4.35    0.440  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4150_5.mol2'             'ZINC42574216'
     56.98     -51.22       2.26       0.00       0.00       7.58       2.36      -0.00      11.28    0.392  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4151_2.mol2'             'ZINC42636596'
     36.38     -46.67       0.00       0.00       0.00       0.00       0.60     -10.00       0.68    0.384  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4152_1.mol2'             'ZINC43147407'
     33.70     -43.67       0.00       0.87       0.00       5.74       2.09     -10.00       7.33    0.576  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4153_4.mol2'             'ZINC43606739'
     48.97     -55.69       1.97       0.00       0.00       7.03       1.43     -10.00       7.26    0.512  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4154_3.mol2'             'ZINC43606740'
     50.00     -58.36       1.00       0.00       0.00       5.16       1.34     -10.00       6.47    0.532  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4155_5.mol2'             'ZINC43606744'
     41.85     -41.50       2.14       0.00       0.00       6.42       3.92      -0.00       8.21    0.556  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4156_5.mol2'             'ZINC44803282'
     50.55     -48.86       0.80       0.00       0.00       5.08       1.91      -0.00       7.89    0.468  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4157_2.mol2'             'ZINC45986902'
     50.69     -51.07       0.00       0.00       0.00       5.54       2.15      -0.00       7.23    0.740  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4158_1.mol2'             'ZINC48183823'
     67.25     -66.60       1.55       0.00       0.00       0.98       2.13      -0.00       1.23    0.456  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4159_4.mol2'             'ZINC49974910'
     64.69     -65.43       0.99       0.00       0.00       2.00       1.66      -0.00       1.60    0.452  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4160_1.mol2'             'ZINC49974913'
     37.48     -33.51       2.00       0.00       0.00       0.01       1.71      -0.00       1.40    0.296  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4161_4.mol2'             'ZINC50460064'
     52.06     -51.91       0.98       0.00       0.00       6.11       0.99      -0.00       5.33    0.416  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4162_3.mol2'             'ZINC54571725'
     38.68     -48.90       0.75       0.00       0.00       4.35       1.90     -10.00       5.66    0.556  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4163_5.mol2'             'ZINC56604790'
     53.40     -47.94       2.66       0.00       0.00       0.00       1.61      -0.00       0.71    0.456  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4164_3.mol2'             'ZINC56769856'
     33.16     -43.44       1.20       0.00       0.00       4.63       2.00     -10.00       4.76    0.472  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4165_3.mol2'             'ZINC56787409'
     42.16     -51.69       1.97       0.00       0.00       5.76       1.35     -10.00       1.07    0.568  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4166_1.mol2'             'ZINC56937899'
     32.45     -41.00       1.98       0.00       0.00       2.56       1.20     -10.00       0.29    0.392  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4167_4.mol2'             'ZINC61024914'
     44.54     -44.95       2.00       0.00       0.00       1.99       2.59      -0.00       0.76    0.384  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4168_3.mol2'             'ZINC61594869'
     52.05     -45.52       3.00       0.00       0.00       0.00       2.47      -0.00       1.36    0.348  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4169_1.mol2'             'ZINC61595143'
     53.91     -55.50       0.00       0.00       0.00       0.00       0.81      -0.00       0.04    0.368  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4170_5.mol2'             'ZINC63478613'
     71.44     -61.67       3.76       0.00       0.00       0.00       1.10      -0.00       0.22    0.444  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4171_2.mol2'             'ZINC63529302'
     34.16     -38.56       0.31       0.00       0.00       3.58       2.43      -0.00       3.11    0.388  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4172_5.mol2'             'ZINC63676493'
     45.01     -52.10       1.00       0.00       0.00       0.00       1.77     -10.00       3.12    0.396  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4173_1.mol2'             'ZINC63676503'
     53.72     -50.77       1.00       0.00       0.00       0.00       0.34      -0.00       0.46    0.392  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4174_1.mol2'             'ZINC64143380'
     44.58     -45.10       0.89       0.00       0.00       3.74       1.48      -0.00       2.93    0.364  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4175_2.mol2'             'ZINC65381423'
     51.92     -63.81       1.00       1.00       0.00       9.76       0.96     -10.00       3.80    0.360  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4176_4.mol2'             'ZINC66384226'
     42.23     -51.86       0.59       0.00       0.00       1.51       2.05     -10.00       3.96    0.444  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4177_1.mol2'             'ZINC66402473'
     45.52     -66.13       0.85       0.00       0.00       9.71       2.11     -10.00       0.77    0.464  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4178_2.mol2'             'ZINC66925009'
     41.91     -58.34       0.00       0.00       0.00       6.11       1.72     -10.00       2.72    0.440  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4179_2.mol2'             'ZINC66939231'
     45.99     -56.78       0.00       0.00       0.00       0.06       2.61     -10.00       3.60    0.408  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4180_1.mol2'             'ZINC66940162'
     49.56     -55.98       2.00       0.00       0.00       4.68       1.13     -10.00       4.51    0.456  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4181_3.mol2'             'ZINC67184053'
     43.14     -54.66       0.00       0.00       0.00       0.00       2.40     -10.00       3.28    0.436  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4182_4.mol2'             'ZINC67635083'
     52.03     -66.80       1.00       0.00       0.00       4.79       3.16     -10.00       2.97    0.568  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4183_1.mol2'             'ZINC02542937'
     39.62     -48.34       0.00       0.00       0.00      65.84       2.13      -0.00      61.10    0.416  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4184_3.mol2'             'ZINC03991824'
     53.07     -53.25       0.00       0.00       0.00       0.00       1.40      -0.00       2.61    0.444  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4185_4.mol2'             'ZINC08894069'
     41.28     -62.39       0.00       0.00       0.00      18.51       2.50     -10.00      12.41    0.544  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4186_2.mol2'             'ZINC09008740'
     65.77     -65.90       1.28       0.00       0.00       2.27       2.07      -0.00       2.15    0.544  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4187_3.mol2'             'ZINC10039594'
     48.59     -56.97       0.61       0.00       0.00       0.00       1.47     -10.00       2.72    0.544  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4188_3.mol2'             'ZINC09886746'
     42.53     -72.58       0.20       0.00       0.00      26.60       2.35     -10.00      10.67    0.572  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4189_4.mol2'             'ZINC03666125'
     24.50     -35.44       0.00       0.00       0.00       0.00       4.17     -10.00       7.40    0.580  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4190_2.mol2'             'ZINC12489083'
     50.99     -62.69       0.00       0.00       0.00       0.00       2.32     -10.00       2.94    0.404  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4191_4.mol2'             'ZINC02727716'
     47.78     -53.91       0.00       0.00       0.00       3.30       2.80      -0.00       2.77    0.520  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4192_3.mol2'             'ZINC14274956'
     52.57     -65.35       0.00       0.00       0.00       8.08       2.86     -10.00       8.76    0.544  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4193_2.mol2'             'ZINC03447849'
     56.87     -64.76       1.99       0.00       0.00       1.77       3.42     -10.00       4.75    0.548  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4194_5.mol2'             'ZINC08780638'
     38.50     -44.99       0.00       0.38       0.00       5.77       3.86      -0.00       5.86    0.528  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4195_5.mol2'             'ZINC00625115'
     41.43     -51.78       0.99       0.00       0.00       2.53       2.13     -10.00       3.25    0.464  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4196_2.mol2'             'ZINC04067575'
     30.51     -31.46       0.00       0.00       0.00       2.97       2.50      -0.00       7.02    0.492  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4197_2.mol2'             'ZINC20170616'
     43.67     -52.98       1.00       0.00       0.00      11.29       2.98      -0.00       4.76    0.600  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4198_1.mol2'             'ZINC20353265'
     44.10     -56.09       0.00       0.00       0.00       3.26       4.05     -10.00       9.37    0.500  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4199_5.mol2'             'ZINC20568516'
     49.53     -53.35       0.98       0.00       0.00      30.73       3.08      -0.00      30.12    0.396  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4200_4.mol2'             'ZINC20685385'
     53.05     -74.36       0.00       0.00       0.00       8.50       2.99     -10.00       3.16    0.456  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4201_3.mol2'             'ZINC20685408'
     45.27     -65.03       0.00       0.00       0.00       7.83       2.48     -10.00       3.02    0.500  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4202_1.mol2'             'ZINC20971580'
     56.51     -60.97       0.00       0.00       0.00       7.04       0.82      -0.00       4.11    0.376  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4203_2.mol2'             'ZINC21223867'
     38.33     -51.18       1.10       0.00       0.00      14.73       2.40      -0.00       3.37    0.528  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4204_5.mol2'             'ZINC30840599'
     10.91     -29.46       0.00       0.00       0.00      51.47       3.21     -10.00      49.34    0.648  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4205_5.mol2'             'ZINC36534598'
     -0.41     -27.87       0.95       0.00       0.00      76.93       3.42      -0.00      45.64    0.676  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4206_2.mol2'             'ZINC36543676'
     14.53     -30.13       0.00       0.00       0.00       8.38       3.97     -10.00       7.98    0.560  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4207_1.mol2'             'ZINC36548364'
     45.09     -61.37       0.58       0.00       0.00      11.05       1.10     -10.00       3.05    0.584  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4208_1.mol2'             'ZINC36597873'
     32.26     -46.97       0.07       0.00       0.00      15.65       2.37     -10.00      14.52    0.540  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4209_4.mol2'             'ZINC08691492'
     48.95     -57.31       0.92       0.00       0.00       0.01       1.32     -10.00       1.51    0.380  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4210_3.mol2'             'ZINC03044272'
     63.84     -64.02       1.62       0.00       0.00       3.68       1.81      -0.00       1.56    0.492  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4211_1.mol2'             'ZINC38651501'
     50.93     -52.57       0.55       0.00       0.00       1.72       1.72      -0.00       1.44    0.496  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4212_1.mol2'             'ZINC38651531'
     45.53     -54.58       0.48       0.00       0.00       0.00       1.36     -10.00       1.39    0.480  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4213_1.mol2'             'ZINC38655431'
     31.02     -29.46       1.24       0.00       0.00       0.40       2.28      -0.00       2.81    0.584  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4214_3.mol2'             'ZINC38657862'
     52.90     -68.63       0.00       0.00       0.00       1.39       3.04     -10.00       1.75    0.488  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4215_1.mol2'             'ZINC38678929'
     35.48     -45.35       1.00       0.00       0.00      27.86       1.30     -10.00      26.51    0.520  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4216_1.mol2'             'ZINC38679535'
     33.57     -43.85       0.00       0.00       0.00      26.62       1.18     -10.00      28.69    0.560  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4217_1.mol2'             'ZINC38679873'
     53.94     -69.01       0.00       0.00       0.00       3.69       1.51     -10.00       1.14    0.508  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4218_3.mol2'             'ZINC38681311'
     35.08     -49.53       0.00       0.00       0.00       3.83       1.33     -10.00       2.03    0.548  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4219_3.mol2'             'ZINC38682609'
     44.39     -60.31       0.72       0.00       0.00       3.93       2.83     -10.00       1.25    0.572  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4220_2.mol2'             'ZINC38686341'
     66.74     -77.34       0.90       0.00       0.00       3.12       0.89     -10.00       1.44    0.544  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4221_1.mol2'             'ZINC38686629'
     47.48     -59.37       0.51       0.00       0.00       0.49       2.34     -10.00       1.73    0.544  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4222_2.mol2'             'ZINC38686671'
     40.82     -53.24       1.00       0.00       0.00       1.56       2.01     -10.00       0.17    0.512  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4223_3.mol2'             'ZINC38687871'
     48.27     -51.64       0.38       0.00       0.00       0.01       2.47      -0.00       0.44    0.492  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4224_2.mol2'             'ZINC38700522'
     37.64     -70.56       0.00       0.00       0.00      17.61       4.80     -10.00       4.29    0.524  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4225_1.mol2'             'ZINC39197448'
     28.54     -43.54       0.78       0.00       0.00       6.56       3.11     -10.00       5.42    0.604  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4226_4.mol2'             'ZINC39197455'
     43.39     -55.40       0.36       0.00       0.00       2.69       0.31     -10.00       0.23    0.384  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4227_2.mol2'             'ZINC40476299'
      5.26     -43.10       0.00       0.00       0.00      42.28       3.10     -10.00      20.64    0.600  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4228_3.mol2'             'ZINC44545346'
     19.08     -43.72       0.00       0.00       0.00      16.62       5.55     -10.00      13.09    0.656  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4229_4.mol2'             'ZINC36604057'
     33.62     -28.01       2.00       0.00       0.00       5.93       3.17      -0.00      11.88    0.448  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4230_1.mol2'             'ZINC58848234'
     37.73     -49.23       0.00       0.00       0.00       0.00       3.09     -10.00       4.68    0.480  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4231_4.mol2'             'ZINC59073402'
     51.28     -62.64       0.00       0.00       0.00       1.00       1.43     -10.00       2.24    0.504  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4232_1.mol2'             'ZINC59438098'
     30.80     -33.27       1.42       0.00       0.00      15.86       1.53      -0.00       9.91    0.472  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4233_1.mol2'             'ZINC08718876'
     37.68     -36.97       0.99       0.00       0.00      11.19       1.99      -0.00      12.90    0.448  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4234_5.mol2'             'ZINC08718877'
     33.36     -42.82       1.06       0.00       0.00       0.00       1.36     -10.00       0.08    0.416  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4235_4.mol2'             'ZINC02127493'
     50.83     -51.51       1.00       0.00       0.00       1.59       2.10      -0.00       2.10    0.440  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4236_5.mol2'             'ZINC09193897'
     58.71     -56.98       1.00       0.00       0.00       0.24       2.56      -0.00       4.09    0.512  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4237_5.mol2'             'ZINC09512761'
     58.12     -55.88       1.67       0.00       0.00       6.94       2.45      -0.00       9.09    0.484  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4238_5.mol2'             'ZINC13042096'
     44.89     -46.92       1.00       0.00       0.00       5.28       3.11      -0.00       6.47    0.484  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4239_4.mol2'             'ZINC13042097'
     41.50     -60.24       1.00       0.00       0.00       9.99       1.41     -10.00       1.07    0.472  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4240_5.mol2'             'ZINC13644386'
     49.83     -58.92       2.50       0.00       0.00       3.89       2.08     -10.00       0.79    0.404  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4241_1.mol2'             'ZINC13644409'
     50.66     -49.36       0.15       0.98       0.00       0.00       1.53      -0.00       0.97    0.432  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4242_5.mol2'             'ZINC20830032'
     59.28     -59.94       0.00       0.00       0.00       0.00       0.59      -0.00       0.50    0.384  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m4243_4.mol2'             'ZINC25680395'
